time,state,label
Thu May 07 23:55:27 +0000 2020,ny,1
Thu May 07 23:55:26 +0000 2020,ca,-1
Thu May 07 23:55:26 +0000 2020,ar,-1
Thu May 07 23:55:18 +0000 2020,nc,-1
Thu May 07 23:55:16 +0000 2020,tx,-1
Thu May 07 23:55:14 +0000 2020,tx,1
Thu May 07 23:55:12 +0000 2020,mn,1
Thu May 07 23:55:07 +0000 2020,tn,-1
Thu May 07 23:55:01 +0000 2020,ca,-1
Thu May 07 23:54:59 +0000 2020,ca,-1
Thu May 07 23:54:58 +0000 2020,oh,1
Thu May 07 23:54:57 +0000 2020,ok,-1
Thu May 07 23:54:52 +0000 2020,ks,-1
Thu May 07 23:54:49 +0000 2020,al,1
Thu May 07 23:54:48 +0000 2020,in,1
Thu May 07 23:54:47 +0000 2020,tx,-1
Thu May 07 23:54:45 +0000 2020,in,1
Thu May 07 23:54:44 +0000 2020,ca,-1
Thu May 07 23:54:43 +0000 2020,ny,-1
Thu May 07 23:54:40 +0000 2020,nc,-1
Thu May 07 23:54:38 +0000 2020,ny,1
Thu May 07 23:54:37 +0000 2020,oh,1
Thu May 07 23:54:32 +0000 2020,ma,-1
Thu May 07 23:54:32 +0000 2020,mi,-1
Thu May 07 23:54:30 +0000 2020,ca,-1
Thu May 07 23:54:26 +0000 2020,ny,-1
Thu May 07 23:54:26 +0000 2020,ca,-1
Thu May 07 23:54:24 +0000 2020,pa,1
Thu May 07 23:54:24 +0000 2020,ny,-1
Thu May 07 23:54:23 +0000 2020,md,-1
Thu May 07 23:54:21 +0000 2020,or,-1
Thu May 07 23:54:18 +0000 2020,in,-1
Thu May 07 23:54:14 +0000 2020,ca,-1
Thu May 07 23:54:12 +0000 2020,ma,-1
Thu May 07 23:54:10 +0000 2020,pa,1
Thu May 07 23:54:07 +0000 2020,nv,1
Thu May 07 23:54:07 +0000 2020,tx,1
Thu May 07 23:54:01 +0000 2020,wi,1
Thu May 07 23:54:00 +0000 2020,ny,-1
Thu May 07 23:54:00 +0000 2020,mi,1
Thu May 07 23:54:00 +0000 2020,nj,-1
Thu May 07 23:53:58 +0000 2020,md,1
Thu May 07 23:53:57 +0000 2020,ar,-1
Thu May 07 23:53:55 +0000 2020,il,-1
Thu May 07 23:53:55 +0000 2020,nc,-1
Thu May 07 23:53:52 +0000 2020,ok,1
Thu May 07 23:53:51 +0000 2020,mn,-1
Thu May 07 23:53:48 +0000 2020,nm,-1
Thu May 07 23:53:47 +0000 2020,wa,-1
Thu May 07 23:53:43 +0000 2020,il,1
Thu May 07 23:53:38 +0000 2020,nc,-1
Thu May 07 23:53:38 +0000 2020,ga,1
Thu May 07 23:53:38 +0000 2020,ma,-1
Thu May 07 23:53:37 +0000 2020,tx,-1
Thu May 07 23:53:37 +0000 2020,az,-1
Thu May 07 23:53:34 +0000 2020,nh,-1
Thu May 07 23:53:27 +0000 2020,ca,-1
Thu May 07 23:53:26 +0000 2020,ca,1
Thu May 07 23:53:25 +0000 2020,ca,-1
Thu May 07 23:53:23 +0000 2020,co,-1
Thu May 07 23:53:22 +0000 2020,va,1
Thu May 07 23:53:22 +0000 2020,il,-1
Thu May 07 23:53:17 +0000 2020,co,-1
Thu May 07 23:53:08 +0000 2020,ny,1
Thu May 07 23:53:06 +0000 2020,ga,-1
Thu May 07 23:53:04 +0000 2020,in,-1
Thu May 07 23:53:04 +0000 2020,ky,1
Thu May 07 23:53:04 +0000 2020,az,-1
Thu May 07 23:53:01 +0000 2020,ca,-1
Thu May 07 23:52:56 +0000 2020,nj,-1
Thu May 07 23:52:54 +0000 2020,pa,1
Thu May 07 23:52:54 +0000 2020,il,1
Thu May 07 23:52:52 +0000 2020,in,-1
Thu May 07 23:52:52 +0000 2020,tx,1
Thu May 07 23:52:51 +0000 2020,md,-1
Thu May 07 23:52:42 +0000 2020,ca,-1
Thu May 07 23:52:42 +0000 2020,in,1
Thu May 07 23:52:42 +0000 2020,ma,-1
Thu May 07 23:52:41 +0000 2020,ca,1
Thu May 07 23:52:26 +0000 2020,ks,-1
Thu May 07 23:52:24 +0000 2020,tn,-1
Thu May 07 23:52:23 +0000 2020,pa,-1
Thu May 07 23:52:22 +0000 2020,tx,-1
Thu May 07 23:52:18 +0000 2020,ca,-1
Thu May 07 23:52:16 +0000 2020,tx,-1
Thu May 07 23:52:16 +0000 2020,ca,-1
Thu May 07 23:52:16 +0000 2020,ca,-1
Thu May 07 23:52:14 +0000 2020,ky,-1
Thu May 07 23:52:12 +0000 2020,nj,-1
Thu May 07 23:52:03 +0000 2020,tx,1
Thu May 07 23:52:01 +0000 2020,nv,-1
Thu May 07 23:51:56 +0000 2020,nj,-1
