time,state,label
Fri May 08 23:53:02 +0000 2020,nv,1
Fri May 08 23:52:57 +0000 2020,ca,-1
Fri May 08 23:52:56 +0000 2020,ca,-1
Fri May 08 23:52:56 +0000 2020,tx,1
Fri May 08 23:52:53 +0000 2020,fl,-1
Fri May 08 23:52:52 +0000 2020,sc,-1
Fri May 08 23:52:49 +0000 2020,ny,-1
Fri May 08 23:52:47 +0000 2020,ct,-1
Fri May 08 23:52:46 +0000 2020,tx,-1
Fri May 08 23:52:39 +0000 2020,ut,-1
Fri May 08 23:52:38 +0000 2020,ia,-1
Fri May 08 23:52:37 +0000 2020,fl,-1
Fri May 08 23:52:29 +0000 2020,sc,-1
Fri May 08 23:52:26 +0000 2020,ia,-1
Fri May 08 23:52:25 +0000 2020,co,1
Fri May 08 23:52:24 +0000 2020,dc,1
Fri May 08 23:52:21 +0000 2020,pa,1
Fri May 08 23:52:17 +0000 2020,tx,-1
Fri May 08 23:52:17 +0000 2020,tx,-1
Fri May 08 23:52:17 +0000 2020,ga,-1
Fri May 08 23:52:15 +0000 2020,in,1
Fri May 08 23:52:14 +0000 2020,sd,-1
Fri May 08 23:52:13 +0000 2020,md,-1
Fri May 08 23:52:12 +0000 2020,sc,1
Fri May 08 23:52:11 +0000 2020,pa,-1
Fri May 08 23:52:09 +0000 2020,tx,-1
Fri May 08 23:52:09 +0000 2020,ky,1
Fri May 08 23:52:06 +0000 2020,ga,-1
Fri May 08 23:52:06 +0000 2020,ca,-1
Fri May 08 23:52:05 +0000 2020,az,1
Fri May 08 23:52:01 +0000 2020,pa,-1
Fri May 08 23:52:00 +0000 2020,wi,-1
Fri May 08 23:52:00 +0000 2020,ne,1
Fri May 08 23:51:59 +0000 2020,ny,-1
Fri May 08 23:51:56 +0000 2020,ca,-1
Fri May 08 23:51:53 +0000 2020,tx,1
Fri May 08 23:51:51 +0000 2020,va,-1
Fri May 08 23:51:49 +0000 2020,mi,-1
Fri May 08 23:51:47 +0000 2020,tx,1
Fri May 08 23:51:44 +0000 2020,or,-1
Fri May 08 23:51:43 +0000 2020,il,-1
Fri May 08 23:51:42 +0000 2020,ca,1
Fri May 08 23:51:38 +0000 2020,ct,-1
Fri May 08 23:51:36 +0000 2020,ca,1
Fri May 08 23:51:36 +0000 2020,ia,-1
Fri May 08 23:51:33 +0000 2020,ca,1
Fri May 08 23:51:32 +0000 2020,tx,-1
Fri May 08 23:51:31 +0000 2020,ca,-1
Fri May 08 23:51:22 +0000 2020,ct,-1
Fri May 08 23:51:15 +0000 2020,pa,-1
Fri May 08 23:51:14 +0000 2020,ca,-1
Fri May 08 23:51:13 +0000 2020,ia,1
Fri May 08 23:51:12 +0000 2020,wa,-1
Fri May 08 23:51:12 +0000 2020,ca,-1
Fri May 08 23:51:10 +0000 2020,nc,1
Fri May 08 23:51:07 +0000 2020,nj,1
Fri May 08 23:51:00 +0000 2020,fl,1
Fri May 08 23:50:56 +0000 2020,sc,-1
Fri May 08 23:50:56 +0000 2020,fl,-1
Fri May 08 23:50:55 +0000 2020,mo,1
Fri May 08 23:50:52 +0000 2020,va,-1
Fri May 08 23:50:51 +0000 2020,wy,-1
Fri May 08 23:50:49 +0000 2020,tx,-1
Fri May 08 23:50:49 +0000 2020,mi,-1
Fri May 08 23:50:47 +0000 2020,fl,-1
Fri May 08 23:50:46 +0000 2020,md,-1
Fri May 08 23:50:46 +0000 2020,nc,1
Fri May 08 23:50:46 +0000 2020,ca,-1
Fri May 08 23:50:46 +0000 2020,nj,1
Fri May 08 23:50:45 +0000 2020,nv,-1
Fri May 08 23:50:41 +0000 2020,vt,-1
Fri May 08 23:50:39 +0000 2020,ny,-1
Fri May 08 23:50:38 +0000 2020,ma,-1
Fri May 08 23:50:37 +0000 2020,ct,-1
Fri May 08 23:50:37 +0000 2020,md,-1
Fri May 08 23:50:37 +0000 2020,nc,-1
Fri May 08 23:50:36 +0000 2020,az,-1
Fri May 08 23:50:32 +0000 2020,ga,-1
Fri May 08 23:50:30 +0000 2020,ca,1
Fri May 08 23:50:29 +0000 2020,va,-1
Fri May 08 23:50:28 +0000 2020,ca,-1
Fri May 08 23:50:26 +0000 2020,ca,-1
Fri May 08 23:50:21 +0000 2020,ne,1
Fri May 08 23:50:13 +0000 2020,nv,1
Fri May 08 23:50:12 +0000 2020,ca,-1
Fri May 08 23:50:00 +0000 2020,az,1
Fri May 08 23:49:58 +0000 2020,de,-1
Fri May 08 23:49:51 +0000 2020,mi,1
Fri May 08 23:49:48 +0000 2020,me,1
Fri May 08 23:49:48 +0000 2020,fl,-1
Fri May 08 23:49:44 +0000 2020,tx,-1
Fri May 08 23:49:42 +0000 2020,pa,-1
Fri May 08 23:49:31 +0000 2020,in,1
Fri May 08 23:49:20 +0000 2020,sc,1
Fri May 08 23:49:09 +0000 2020,pa,-1
Fri May 08 23:49:03 +0000 2020,pa,1
Fri May 08 23:49:03 +0000 2020,ga,1
Fri May 08 23:48:55 +0000 2020,va,-1
Fri May 08 23:48:45 +0000 2020,ny,-1
Fri May 08 23:48:37 +0000 2020,tx,1
Fri May 08 23:48:35 +0000 2020,ma,-1
Fri May 08 23:48:32 +0000 2020,dc,1
Fri May 08 23:48:30 +0000 2020,oh,1
Fri May 08 23:48:28 +0000 2020,tx,-1
Fri May 08 23:48:28 +0000 2020,ca,-1
Fri May 08 23:48:25 +0000 2020,ut,1
Fri May 08 23:48:22 +0000 2020,ca,1
Fri May 08 23:48:16 +0000 2020,ga,-1
Fri May 08 23:48:15 +0000 2020,tn,-1
Fri May 08 23:48:14 +0000 2020,il,-1
Fri May 08 23:48:12 +0000 2020,nc,1
Fri May 08 23:48:12 +0000 2020,tx,-1
Fri May 08 23:48:10 +0000 2020,ia,-1
Fri May 08 23:48:07 +0000 2020,ia,1
Fri May 08 23:48:02 +0000 2020,ca,-1
Fri May 08 23:48:02 +0000 2020,ct,1
Fri May 08 23:48:00 +0000 2020,ca,1
Fri May 08 23:48:00 +0000 2020,oh,-1
Fri May 08 23:47:55 +0000 2020,ma,1
Fri May 08 23:47:53 +0000 2020,nc,-1
Fri May 08 23:47:52 +0000 2020,nv,-1
Fri May 08 23:47:46 +0000 2020,ny,1
Fri May 08 23:47:43 +0000 2020,dc,-1
Fri May 08 23:47:38 +0000 2020,ny,-1
Fri May 08 23:47:35 +0000 2020,co,-1
Fri May 08 23:47:06 +0000 2020,ia,1
Fri May 08 23:47:02 +0000 2020,ca,-1
Fri May 08 23:47:01 +0000 2020,nj,1
Fri May 08 23:47:00 +0000 2020,tx,1
Fri May 08 23:46:56 +0000 2020,or,-1
Fri May 08 23:46:43 +0000 2020,wi,-1
Fri May 08 23:46:41 +0000 2020,al,1
Fri May 08 23:46:39 +0000 2020,fl,1
Fri May 08 23:46:33 +0000 2020,fl,1
Fri May 08 23:46:26 +0000 2020,ia,1
Fri May 08 23:46:20 +0000 2020,nm,1
Fri May 08 23:46:17 +0000 2020,ca,-1
Fri May 08 23:46:11 +0000 2020,nj,1
Fri May 08 23:46:11 +0000 2020,ca,-1
Fri May 08 23:46:10 +0000 2020,il,-1
Fri May 08 23:46:04 +0000 2020,nm,1
Fri May 08 23:46:01 +0000 2020,ky,1
Fri May 08 23:45:56 +0000 2020,or,-1
Fri May 08 23:45:54 +0000 2020,nm,-1
Fri May 08 23:45:52 +0000 2020,il,-1
Fri May 08 23:45:52 +0000 2020,az,1
Fri May 08 23:45:48 +0000 2020,dc,-1
Fri May 08 23:45:47 +0000 2020,ny,-1
Fri May 08 23:45:39 +0000 2020,ny,-1
Fri May 08 23:45:37 +0000 2020,pa,1
Fri May 08 23:45:25 +0000 2020,oh,-1
Fri May 08 23:45:20 +0000 2020,tx,1
Fri May 08 23:45:14 +0000 2020,nv,1
Fri May 08 23:45:12 +0000 2020,nd,1
Fri May 08 23:45:11 +0000 2020,al,-1
Fri May 08 23:45:07 +0000 2020,pa,-1
Fri May 08 23:45:06 +0000 2020,il,1
Fri May 08 23:45:04 +0000 2020,ca,1
Fri May 08 23:45:03 +0000 2020,mn,-1
Fri May 08 23:45:00 +0000 2020,fl,1
Fri May 08 23:45:00 +0000 2020,ny,1
Fri May 08 23:44:57 +0000 2020,co,-1
Fri May 08 23:44:56 +0000 2020,ca,1
Fri May 08 23:44:55 +0000 2020,pa,-1
Fri May 08 23:44:53 +0000 2020,ca,-1
Fri May 08 23:44:52 +0000 2020,pa,1
Fri May 08 23:44:50 +0000 2020,tx,-1
Fri May 08 23:44:44 +0000 2020,ca,-1
Fri May 08 23:44:40 +0000 2020,mi,-1
Fri May 08 23:44:32 +0000 2020,mn,-1
Fri May 08 23:44:29 +0000 2020,mn,1
Fri May 08 23:44:27 +0000 2020,oh,1
Fri May 08 23:44:22 +0000 2020,fl,-1
Fri May 08 23:44:22 +0000 2020,ca,-1
Fri May 08 23:44:22 +0000 2020,ca,-1
Fri May 08 23:44:20 +0000 2020,ca,-1
Fri May 08 23:44:15 +0000 2020,tx,1
Fri May 08 23:44:12 +0000 2020,mn,-1
Fri May 08 23:44:05 +0000 2020,tn,1
Fri May 08 23:44:05 +0000 2020,ky,-1
Fri May 08 23:43:59 +0000 2020,ma,1
Fri May 08 23:43:53 +0000 2020,ma,1
Fri May 08 23:43:50 +0000 2020,fl,1
Fri May 08 23:43:49 +0000 2020,me,-1
Fri May 08 23:43:43 +0000 2020,ca,-1
Fri May 08 23:43:36 +0000 2020,pa,1
Fri May 08 23:43:27 +0000 2020,wv,1
Fri May 08 23:43:24 +0000 2020,tx,1
Fri May 08 23:43:23 +0000 2020,ar,1
Fri May 08 23:43:23 +0000 2020,tn,-1
Fri May 08 23:43:22 +0000 2020,ny,-1
Fri May 08 23:43:22 +0000 2020,az,-1
Fri May 08 23:43:18 +0000 2020,tx,-1
Fri May 08 23:43:18 +0000 2020,wa,1
Fri May 08 23:43:14 +0000 2020,md,1
Fri May 08 23:43:10 +0000 2020,ky,1
Fri May 08 23:42:59 +0000 2020,ak,-1
Fri May 08 23:42:47 +0000 2020,fl,1
Fri May 08 23:42:45 +0000 2020,md,1
Fri May 08 23:42:42 +0000 2020,dc,1
Fri May 08 23:42:41 +0000 2020,ks,-1
Fri May 08 23:42:39 +0000 2020,de,-1
Fri May 08 23:42:38 +0000 2020,tx,-1
Fri May 08 23:42:34 +0000 2020,dc,1
Fri May 08 23:42:31 +0000 2020,fl,1
Fri May 08 23:42:28 +0000 2020,tx,1
Fri May 08 23:42:22 +0000 2020,al,-1
Fri May 08 23:42:20 +0000 2020,dc,1
Fri May 08 23:42:17 +0000 2020,ga,-1
Fri May 08 23:42:16 +0000 2020,ca,-1
Fri May 08 23:42:15 +0000 2020,ca,-1
Fri May 08 23:42:14 +0000 2020,la,1
Fri May 08 23:42:12 +0000 2020,ca,1
Fri May 08 23:42:11 +0000 2020,ca,-1
Fri May 08 23:42:11 +0000 2020,pa,1
Fri May 08 23:42:11 +0000 2020,oh,-1
Fri May 08 23:42:09 +0000 2020,pa,-1
Fri May 08 23:42:04 +0000 2020,ca,-1
Fri May 08 23:42:01 +0000 2020,ca,1
Fri May 08 23:42:01 +0000 2020,mt,-1
Fri May 08 23:42:01 +0000 2020,il,-1
Fri May 08 23:41:55 +0000 2020,dc,1
Fri May 08 23:41:51 +0000 2020,fl,1
Fri May 08 23:41:36 +0000 2020,il,1
Fri May 08 23:41:35 +0000 2020,il,1
Fri May 08 23:41:32 +0000 2020,ny,-1
Fri May 08 23:41:31 +0000 2020,fl,1
Fri May 08 23:41:31 +0000 2020,pa,1
Fri May 08 23:41:30 +0000 2020,fl,-1
Fri May 08 23:41:24 +0000 2020,ca,1
Fri May 08 23:41:23 +0000 2020,ar,-1
Fri May 08 23:41:22 +0000 2020,ca,1
Fri May 08 23:41:15 +0000 2020,al,1
Fri May 08 23:41:00 +0000 2020,ca,-1
Fri May 08 23:40:59 +0000 2020,ca,-1
Fri May 08 23:40:47 +0000 2020,fl,1
Fri May 08 23:40:46 +0000 2020,ut,-1
Fri May 08 23:40:42 +0000 2020,md,1
Fri May 08 23:40:42 +0000 2020,ca,-1
Fri May 08 23:40:40 +0000 2020,il,-1
Fri May 08 23:40:37 +0000 2020,va,-1
Fri May 08 23:40:37 +0000 2020,ca,1
Fri May 08 23:40:33 +0000 2020,ca,-1
Fri May 08 23:40:21 +0000 2020,ms,1
Fri May 08 23:40:21 +0000 2020,tx,-1
Fri May 08 23:40:17 +0000 2020,az,-1
Fri May 08 23:40:14 +0000 2020,fl,1
Fri May 08 23:40:12 +0000 2020,la,1
Fri May 08 23:40:11 +0000 2020,me,1
Fri May 08 23:40:11 +0000 2020,mt,-1
Fri May 08 23:40:09 +0000 2020,in,1
Fri May 08 23:40:06 +0000 2020,in,-1
Fri May 08 23:40:00 +0000 2020,oh,1
Fri May 08 23:39:59 +0000 2020,ca,1
Fri May 08 23:39:58 +0000 2020,ca,-1
Fri May 08 23:39:53 +0000 2020,nm,1
Fri May 08 23:39:53 +0000 2020,tx,-1
Fri May 08 23:39:42 +0000 2020,sc,-1
Fri May 08 23:39:40 +0000 2020,ny,-1
Fri May 08 23:39:35 +0000 2020,tx,1
Fri May 08 23:39:34 +0000 2020,fl,-1
Fri May 08 23:39:32 +0000 2020,ca,1
Fri May 08 23:39:25 +0000 2020,pa,1
Fri May 08 23:39:16 +0000 2020,vt,-1
Fri May 08 23:39:16 +0000 2020,ga,1
Fri May 08 23:39:16 +0000 2020,tx,1
Fri May 08 23:39:13 +0000 2020,ca,-1
Fri May 08 23:39:04 +0000 2020,ky,-1
Fri May 08 23:39:03 +0000 2020,oh,1
Fri May 08 23:39:02 +0000 2020,ca,1
Fri May 08 23:38:55 +0000 2020,fl,1
Fri May 08 23:38:54 +0000 2020,vt,1
Fri May 08 23:38:53 +0000 2020,mo,1
Fri May 08 23:38:44 +0000 2020,hi,1
Fri May 08 23:38:42 +0000 2020,co,1
Fri May 08 23:38:42 +0000 2020,or,-1
Fri May 08 23:38:38 +0000 2020,wa,1
Fri May 08 23:38:35 +0000 2020,ca,1
Fri May 08 23:38:28 +0000 2020,nc,1
Fri May 08 23:38:16 +0000 2020,ca,1
Fri May 08 23:38:15 +0000 2020,ca,1
Fri May 08 23:38:14 +0000 2020,ga,-1
Fri May 08 23:38:14 +0000 2020,ca,1
Fri May 08 23:37:59 +0000 2020,ca,1
Fri May 08 23:37:52 +0000 2020,nv,1
Fri May 08 23:37:50 +0000 2020,ma,-1
Fri May 08 23:37:46 +0000 2020,ca,-1
Fri May 08 23:37:34 +0000 2020,co,1
Fri May 08 23:37:32 +0000 2020,al,1
Fri May 08 23:37:31 +0000 2020,co,-1
Fri May 08 23:37:25 +0000 2020,tx,-1
Fri May 08 23:37:25 +0000 2020,ny,-1
Fri May 08 23:37:23 +0000 2020,tx,1
Fri May 08 23:37:23 +0000 2020,ma,1
Fri May 08 23:37:20 +0000 2020,pa,1
Fri May 08 23:37:19 +0000 2020,fl,1
Fri May 08 23:37:14 +0000 2020,oh,-1
Fri May 08 23:37:10 +0000 2020,nj,1
Fri May 08 23:37:03 +0000 2020,me,1
Fri May 08 23:36:57 +0000 2020,dc,-1
Fri May 08 23:36:47 +0000 2020,nj,-1
Fri May 08 23:36:42 +0000 2020,va,-1
Fri May 08 23:36:37 +0000 2020,ny,-1
Fri May 08 23:36:35 +0000 2020,dc,-1
Fri May 08 23:36:29 +0000 2020,pa,-1
Fri May 08 23:36:20 +0000 2020,va,1
Fri May 08 23:36:17 +0000 2020,ca,-1
Fri May 08 23:36:12 +0000 2020,pa,1
Fri May 08 23:36:11 +0000 2020,nj,1
Fri May 08 23:36:11 +0000 2020,ca,1
Fri May 08 23:36:08 +0000 2020,ca,-1
Fri May 08 23:36:07 +0000 2020,pa,1
Fri May 08 23:36:00 +0000 2020,dc,-1
Fri May 08 23:35:54 +0000 2020,mn,1
Fri May 08 23:35:53 +0000 2020,il,-1
Fri May 08 23:35:51 +0000 2020,tx,-1
Fri May 08 23:35:51 +0000 2020,tx,-1
Fri May 08 23:35:50 +0000 2020,nm,-1
Fri May 08 23:35:49 +0000 2020,sc,1
Fri May 08 23:35:39 +0000 2020,sc,-1
Fri May 08 23:35:36 +0000 2020,al,-1
Fri May 08 23:35:33 +0000 2020,ny,-1
Fri May 08 23:35:32 +0000 2020,mi,1
Fri May 08 23:35:32 +0000 2020,fl,1
Fri May 08 23:35:30 +0000 2020,wi,1
Fri May 08 23:35:26 +0000 2020,ny,1
Fri May 08 23:35:25 +0000 2020,fl,-1
Fri May 08 23:35:23 +0000 2020,ca,1
Fri May 08 23:35:19 +0000 2020,mn,-1
Fri May 08 23:35:17 +0000 2020,wi,1
Fri May 08 23:35:15 +0000 2020,il,1
Fri May 08 23:35:13 +0000 2020,nv,1
Fri May 08 23:35:12 +0000 2020,mn,-1
Fri May 08 23:35:05 +0000 2020,dc,1
Fri May 08 23:35:05 +0000 2020,va,-1
Fri May 08 23:35:03 +0000 2020,ny,-1
Fri May 08 23:35:03 +0000 2020,ca,1
Fri May 08 23:35:02 +0000 2020,ga,1
Fri May 08 23:35:02 +0000 2020,ri,1
Fri May 08 23:35:00 +0000 2020,pa,-1
Fri May 08 23:34:57 +0000 2020,tx,-1
Fri May 08 23:34:53 +0000 2020,az,-1
Fri May 08 23:34:53 +0000 2020,nv,1
Fri May 08 23:34:52 +0000 2020,dc,-1
Fri May 08 23:34:43 +0000 2020,tn,-1
Fri May 08 23:34:40 +0000 2020,sc,1
Fri May 08 23:34:38 +0000 2020,ma,-1
Fri May 08 23:34:38 +0000 2020,la,1
Fri May 08 23:34:36 +0000 2020,ca,1
Fri May 08 23:34:35 +0000 2020,fl,1
Fri May 08 23:34:33 +0000 2020,ga,1
