time,state,label
Sun May 24 23:33:07 +0000 2020,tx,1
Sun May 24 23:32:58 +0000 2020,fl,-1
Sun May 24 23:32:57 +0000 2020,ca,1
Sun May 24 23:32:45 +0000 2020,dc,-1
Sun May 24 23:32:42 +0000 2020,ca,-1
Sun May 24 23:32:35 +0000 2020,ca,-1
Sun May 24 23:32:28 +0000 2020,il,-1
Sun May 24 23:32:23 +0000 2020,fl,-1
Sun May 24 23:32:15 +0000 2020,mt,-1
Sun May 24 23:32:13 +0000 2020,oh,-1
Sun May 24 23:32:09 +0000 2020,ma,-1
Sun May 24 23:32:06 +0000 2020,ok,1
Sun May 24 23:32:01 +0000 2020,fl,-1
Sun May 24 23:32:01 +0000 2020,mn,1
Sun May 24 23:32:00 +0000 2020,hi,-1
Sun May 24 23:31:56 +0000 2020,fl,1
Sun May 24 23:31:55 +0000 2020,nv,1
Sun May 24 23:31:51 +0000 2020,tx,1
Sun May 24 23:31:48 +0000 2020,co,-1
Sun May 24 23:31:35 +0000 2020,al,1
Sun May 24 23:31:33 +0000 2020,ny,-1
Sun May 24 23:31:32 +0000 2020,nc,-1
Sun May 24 23:31:14 +0000 2020,sc,-1
Sun May 24 23:31:09 +0000 2020,ca,1
Sun May 24 23:31:06 +0000 2020,ny,-1
Sun May 24 23:31:06 +0000 2020,wi,-1
Sun May 24 23:31:06 +0000 2020,ny,1
Sun May 24 23:31:03 +0000 2020,ca,-1
Sun May 24 23:30:51 +0000 2020,az,-1
Sun May 24 23:30:49 +0000 2020,tx,1
Sun May 24 23:30:40 +0000 2020,nh,-1
Sun May 24 23:30:35 +0000 2020,ca,-1
Sun May 24 23:30:27 +0000 2020,ca,1
Sun May 24 23:30:21 +0000 2020,wa,-1
Sun May 24 23:30:06 +0000 2020,tx,-1
Sun May 24 23:30:04 +0000 2020,ca,1
Sun May 24 23:30:02 +0000 2020,tx,1
Sun May 24 23:29:49 +0000 2020,az,-1
Sun May 24 23:29:49 +0000 2020,nj,1
Sun May 24 23:29:47 +0000 2020,wa,-1
Sun May 24 23:29:45 +0000 2020,ny,-1
Sun May 24 23:29:43 +0000 2020,ca,1
Sun May 24 23:29:40 +0000 2020,me,-1
Sun May 24 23:29:40 +0000 2020,ca,1
Sun May 24 23:29:29 +0000 2020,md,-1
Sun May 24 23:29:11 +0000 2020,ct,1
Sun May 24 23:29:10 +0000 2020,ct,-1
Sun May 24 23:29:07 +0000 2020,ca,-1
Sun May 24 23:29:02 +0000 2020,nh,-1
Sun May 24 23:28:45 +0000 2020,ut,1
Sun May 24 23:28:45 +0000 2020,mn,-1
Sun May 24 23:28:44 +0000 2020,az,-1
Sun May 24 23:28:43 +0000 2020,ga,1
Sun May 24 23:28:40 +0000 2020,ca,-1
Sun May 24 23:28:33 +0000 2020,nh,-1
Sun May 24 23:28:31 +0000 2020,ok,1
Sun May 24 23:28:28 +0000 2020,ny,-1
Sun May 24 23:28:16 +0000 2020,ny,-1
Sun May 24 23:28:02 +0000 2020,il,1
Sun May 24 23:28:01 +0000 2020,or,-1
Sun May 24 23:28:00 +0000 2020,wi,-1
Sun May 24 23:27:54 +0000 2020,oh,-1
Sun May 24 23:27:53 +0000 2020,ca,-1
Sun May 24 23:27:53 +0000 2020,ga,-1
Sun May 24 23:27:42 +0000 2020,va,-1
Sun May 24 23:27:40 +0000 2020,ma,1
Sun May 24 23:27:40 +0000 2020,ny,-1
Sun May 24 23:27:36 +0000 2020,ca,1
Sun May 24 23:27:30 +0000 2020,fl,-1
Sun May 24 23:27:21 +0000 2020,sc,-1
Sun May 24 23:27:19 +0000 2020,ct,-1
Sun May 24 23:27:06 +0000 2020,ny,-1
Sun May 24 23:27:02 +0000 2020,ma,-1
Sun May 24 23:27:02 +0000 2020,ga,-1
Sun May 24 23:27:01 +0000 2020,pa,-1
Sun May 24 23:26:59 +0000 2020,il,-1
Sun May 24 23:26:53 +0000 2020,oh,-1
Sun May 24 23:26:42 +0000 2020,co,-1
Sun May 24 23:26:24 +0000 2020,or,-1
Sun May 24 23:26:13 +0000 2020,il,1
Sun May 24 23:26:13 +0000 2020,la,-1
Sun May 24 23:26:10 +0000 2020,ky,-1
Sun May 24 23:26:08 +0000 2020,ca,-1
Sun May 24 23:26:07 +0000 2020,mn,-1
Sun May 24 23:26:06 +0000 2020,oh,1
Sun May 24 23:26:02 +0000 2020,ny,-1
Sun May 24 23:25:59 +0000 2020,ga,-1
Sun May 24 23:25:59 +0000 2020,tn,-1
Sun May 24 23:25:43 +0000 2020,il,-1
Sun May 24 23:25:41 +0000 2020,dc,-1
Sun May 24 23:25:38 +0000 2020,il,-1
Sun May 24 23:25:31 +0000 2020,oh,-1
Sun May 24 23:25:29 +0000 2020,id,-1
Sun May 24 23:25:23 +0000 2020,ca,-1
Sun May 24 23:25:22 +0000 2020,mn,1
Sun May 24 23:25:21 +0000 2020,ca,-1
Sun May 24 23:25:16 +0000 2020,az,1
Sun May 24 23:25:06 +0000 2020,mi,1
Sun May 24 23:25:06 +0000 2020,ca,-1
Sun May 24 23:25:00 +0000 2020,fl,-1
Sun May 24 23:24:54 +0000 2020,mo,-1
Sun May 24 23:24:49 +0000 2020,fl,-1
Sun May 24 23:24:49 +0000 2020,fl,-1
Sun May 24 23:24:36 +0000 2020,fl,1
Sun May 24 23:24:36 +0000 2020,nh,-1
Sun May 24 23:24:36 +0000 2020,pa,-1
Sun May 24 23:24:35 +0000 2020,ca,-1
Sun May 24 23:24:26 +0000 2020,ny,-1
Sun May 24 23:24:21 +0000 2020,az,1
Sun May 24 23:24:17 +0000 2020,dc,-1
Sun May 24 23:24:16 +0000 2020,sc,1
Sun May 24 23:24:15 +0000 2020,mo,-1
Sun May 24 23:24:12 +0000 2020,fl,1
Sun May 24 23:23:59 +0000 2020,oh,1
Sun May 24 23:23:51 +0000 2020,dc,-1
Sun May 24 23:23:43 +0000 2020,al,-1
Sun May 24 23:23:40 +0000 2020,ca,-1
Sun May 24 23:23:24 +0000 2020,ca,-1
Sun May 24 23:23:19 +0000 2020,ca,1
Sun May 24 23:23:14 +0000 2020,ca,1
Sun May 24 23:23:12 +0000 2020,nv,1
Sun May 24 23:23:10 +0000 2020,mo,1
Sun May 24 23:23:10 +0000 2020,fl,-1
Sun May 24 23:23:04 +0000 2020,pa,-1
Sun May 24 23:22:58 +0000 2020,fl,-1
Sun May 24 23:22:58 +0000 2020,il,1
Sun May 24 23:22:54 +0000 2020,co,-1
Sun May 24 23:22:53 +0000 2020,ca,-1
Sun May 24 23:22:53 +0000 2020,tx,-1
Sun May 24 23:22:52 +0000 2020,ca,-1
Sun May 24 23:22:48 +0000 2020,nj,-1
Sun May 24 23:22:44 +0000 2020,sc,-1
Sun May 24 23:22:42 +0000 2020,ks,1
Sun May 24 23:22:36 +0000 2020,wa,1
Sun May 24 23:22:35 +0000 2020,nc,1
Sun May 24 23:22:31 +0000 2020,tx,-1
Sun May 24 23:22:30 +0000 2020,ny,1
Sun May 24 23:22:28 +0000 2020,az,-1
Sun May 24 23:22:26 +0000 2020,co,-1
Sun May 24 23:22:23 +0000 2020,ny,1
Sun May 24 23:22:19 +0000 2020,ny,1
Sun May 24 23:22:12 +0000 2020,co,-1
Sun May 24 23:22:07 +0000 2020,ca,-1
Sun May 24 23:22:07 +0000 2020,ct,1
Sun May 24 23:22:02 +0000 2020,il,1
Sun May 24 23:22:00 +0000 2020,ny,-1
Sun May 24 23:21:56 +0000 2020,ks,1
Sun May 24 23:21:55 +0000 2020,fl,-1
Sun May 24 23:21:49 +0000 2020,co,-1
Sun May 24 23:21:46 +0000 2020,ga,-1
Sun May 24 23:21:40 +0000 2020,ca,-1
Sun May 24 23:21:39 +0000 2020,il,1
Sun May 24 23:21:36 +0000 2020,ca,-1
Sun May 24 23:21:32 +0000 2020,co,-1
Sun May 24 23:21:28 +0000 2020,ca,1
Sun May 24 23:21:25 +0000 2020,ca,-1
Sun May 24 23:21:25 +0000 2020,pa,1
Sun May 24 23:21:24 +0000 2020,nc,-1
Sun May 24 23:21:22 +0000 2020,ca,1
Sun May 24 23:21:19 +0000 2020,ca,-1
Sun May 24 23:21:18 +0000 2020,nc,-1
Sun May 24 23:21:14 +0000 2020,wi,-1
Sun May 24 23:21:05 +0000 2020,ny,1
Sun May 24 23:21:00 +0000 2020,in,-1
Sun May 24 23:20:58 +0000 2020,il,-1
Sun May 24 23:20:56 +0000 2020,fl,-1
Sun May 24 23:20:56 +0000 2020,tx,-1
Sun May 24 23:20:53 +0000 2020,nh,-1
Sun May 24 23:20:53 +0000 2020,md,-1
Sun May 24 23:20:46 +0000 2020,wa,-1
Sun May 24 23:20:46 +0000 2020,me,-1
Sun May 24 23:20:42 +0000 2020,ga,-1
Sun May 24 23:20:42 +0000 2020,ny,1
Sun May 24 23:20:29 +0000 2020,mi,-1
Sun May 24 23:20:22 +0000 2020,ca,-1
Sun May 24 23:20:18 +0000 2020,fl,1
Sun May 24 23:20:14 +0000 2020,in,-1
Sun May 24 23:20:11 +0000 2020,la,-1
Sun May 24 23:20:10 +0000 2020,or,-1
Sun May 24 23:20:00 +0000 2020,nc,-1
Sun May 24 23:19:48 +0000 2020,al,-1
Sun May 24 23:19:46 +0000 2020,ga,1
Sun May 24 23:19:45 +0000 2020,wa,1
Sun May 24 23:19:27 +0000 2020,il,-1
Sun May 24 23:19:27 +0000 2020,dc,1
Sun May 24 23:19:27 +0000 2020,fl,-1
Sun May 24 23:19:06 +0000 2020,co,-1
Sun May 24 23:19:03 +0000 2020,ny,-1
Sun May 24 23:18:53 +0000 2020,va,-1
Sun May 24 23:18:50 +0000 2020,az,-1
Sun May 24 23:18:45 +0000 2020,al,1
Sun May 24 23:18:43 +0000 2020,ca,1
Sun May 24 23:18:43 +0000 2020,ga,1
Sun May 24 23:18:41 +0000 2020,pa,1
Sun May 24 23:18:38 +0000 2020,tx,-1
Sun May 24 23:18:37 +0000 2020,ks,-1
Sun May 24 23:18:25 +0000 2020,ny,1
Sun May 24 23:18:14 +0000 2020,oh,-1
Sun May 24 23:18:08 +0000 2020,ny,-1
Sun May 24 23:17:59 +0000 2020,nj,-1
Sun May 24 23:17:43 +0000 2020,ny,-1
Sun May 24 23:17:25 +0000 2020,ca,1
Sun May 24 23:17:23 +0000 2020,nv,-1
Sun May 24 23:17:21 +0000 2020,va,-1
Sun May 24 23:17:12 +0000 2020,pa,1
Sun May 24 23:17:12 +0000 2020,ca,-1
Sun May 24 23:17:07 +0000 2020,pa,1
Sun May 24 23:16:59 +0000 2020,ca,1
Sun May 24 23:16:59 +0000 2020,pa,1
Sun May 24 23:16:58 +0000 2020,dc,1
Sun May 24 23:16:56 +0000 2020,tx,1
Sun May 24 23:16:53 +0000 2020,md,-1
Sun May 24 23:16:52 +0000 2020,ma,1
Sun May 24 23:16:51 +0000 2020,ny,1
Sun May 24 23:16:46 +0000 2020,va,-1
Sun May 24 23:16:44 +0000 2020,az,1
Sun May 24 23:16:43 +0000 2020,co,-1
Sun May 24 23:16:42 +0000 2020,fl,-1
Sun May 24 23:16:37 +0000 2020,ca,-1
Sun May 24 23:16:34 +0000 2020,nj,-1
Sun May 24 23:16:33 +0000 2020,az,-1
Sun May 24 23:16:30 +0000 2020,mn,-1
Sun May 24 23:16:27 +0000 2020,mn,-1
Sun May 24 23:16:22 +0000 2020,fl,-1
Sun May 24 23:16:22 +0000 2020,az,-1
Sun May 24 23:16:10 +0000 2020,la,-1
Sun May 24 23:16:09 +0000 2020,in,1
Sun May 24 23:16:07 +0000 2020,ca,1
Sun May 24 23:16:04 +0000 2020,wa,-1
Sun May 24 23:16:01 +0000 2020,nh,-1
Sun May 24 23:15:55 +0000 2020,la,1
Sun May 24 23:15:26 +0000 2020,pa,1
Sun May 24 23:15:11 +0000 2020,va,1
Sun May 24 23:15:10 +0000 2020,ca,-1
Sun May 24 23:15:10 +0000 2020,tx,-1
Sun May 24 23:15:03 +0000 2020,ct,1
Sun May 24 23:15:02 +0000 2020,pa,1
Sun May 24 23:15:02 +0000 2020,tn,-1
Sun May 24 23:15:00 +0000 2020,ga,-1
Sun May 24 23:14:59 +0000 2020,al,-1
Sun May 24 23:14:59 +0000 2020,nj,-1
Sun May 24 23:14:57 +0000 2020,tx,-1
