,time,state,label
72,Wed May 13 23:57:50 +0000 2020,ms,1
73,Wed May 13 23:57:48 +0000 2020,ca,1
74,Wed May 13 23:57:47 +0000 2020,ia,1
75,Wed May 13 23:57:44 +0000 2020,ca,-1
76,Wed May 13 23:57:44 +0000 2020,ca,-1
77,Wed May 13 23:57:39 +0000 2020,il,-1
78,Wed May 13 23:57:35 +0000 2020,mn,-1
79,Wed May 13 23:57:34 +0000 2020,wi,1
80,Wed May 13 23:57:34 +0000 2020,nv,1
81,Wed May 13 23:57:33 +0000 2020,pa,1
82,Wed May 13 23:57:32 +0000 2020,md,-1
83,Wed May 13 23:57:31 +0000 2020,dc,-1
84,Wed May 13 23:57:31 +0000 2020,tx,1
85,Wed May 13 23:57:28 +0000 2020,pa,1
86,Wed May 13 23:57:26 +0000 2020,fl,-1
87,Wed May 13 23:57:19 +0000 2020,tn,1
88,Wed May 13 23:57:16 +0000 2020,mn,1
89,Wed May 13 23:57:13 +0000 2020,il,1
90,Wed May 13 23:57:11 +0000 2020,ca,-1
91,Wed May 13 23:57:10 +0000 2020,il,1
92,Wed May 13 23:57:09 +0000 2020,mn,1
93,Wed May 13 23:57:08 +0000 2020,de,-1
94,Wed May 13 23:57:06 +0000 2020,oh,1
95,Wed May 13 23:57:05 +0000 2020,ca,-1
97,Wed May 13 23:56:58 +0000 2020,oh,1
98,Wed May 13 23:56:57 +0000 2020,mi,1
99,Wed May 13 23:56:52 +0000 2020,tx,1
100,Wed May 13 23:56:51 +0000 2020,tn,1
101,Wed May 13 23:56:51 +0000 2020,fl,-1
102,Wed May 13 23:56:50 +0000 2020,fl,1
103,Wed May 13 23:56:47 +0000 2020,fl,1
104,Wed May 13 23:56:47 +0000 2020,il,1
105,Wed May 13 23:56:47 +0000 2020,mn,-1
106,Wed May 13 23:56:45 +0000 2020,az,-1
107,Wed May 13 23:56:44 +0000 2020,wi,-1
108,Wed May 13 23:56:38 +0000 2020,dc,-1
109,Wed May 13 23:56:38 +0000 2020,fl,-1
110,Wed May 13 23:56:36 +0000 2020,az,1
111,Wed May 13 23:56:34 +0000 2020,mn,1
112,Wed May 13 23:56:33 +0000 2020,id,-1
113,Wed May 13 23:56:33 +0000 2020,va,1
115,Wed May 13 23:56:32 +0000 2020,fl,1
116,Wed May 13 23:56:30 +0000 2020,ny,1
118,Wed May 13 23:56:26 +0000 2020,mn,1
119,Wed May 13 23:56:26 +0000 2020,ca,1
122,Wed May 13 23:56:23 +0000 2020,mn,1
123,Wed May 13 23:56:20 +0000 2020,mn,1
124,Wed May 13 23:56:18 +0000 2020,ks,1
125,Wed May 13 23:56:18 +0000 2020,fl,1
126,Wed May 13 23:56:16 +0000 2020,sc,-1
127,Wed May 13 23:56:15 +0000 2020,nh,-1
128,Wed May 13 23:56:14 +0000 2020,wa,-1
129,Wed May 13 23:56:14 +0000 2020,az,1
130,Wed May 13 23:56:11 +0000 2020,mn,1
131,Wed May 13 23:56:10 +0000 2020,ca,1
132,Wed May 13 23:56:10 +0000 2020,wa,1
133,Wed May 13 23:56:10 +0000 2020,wi,1
134,Wed May 13 23:56:08 +0000 2020,ms,1
135,Wed May 13 23:56:03 +0000 2020,wa,1
136,Wed May 13 23:56:01 +0000 2020,ut,1
138,Wed May 13 23:55:51 +0000 2020,fl,1
139,Wed May 13 23:55:50 +0000 2020,nc,-1
142,Wed May 13 23:55:39 +0000 2020,nm,1
143,Wed May 13 23:55:35 +0000 2020,md,-1
144,Wed May 13 23:55:34 +0000 2020,oh,-1
145,Wed May 13 23:55:34 +0000 2020,ca,1
146,Wed May 13 23:55:32 +0000 2020,fl,1
147,Wed May 13 23:55:32 +0000 2020,fl,1
148,Wed May 13 23:55:30 +0000 2020,wi,-1
149,Wed May 13 23:55:28 +0000 2020,co,1
150,Wed May 13 23:55:26 +0000 2020,ca,1
151,Wed May 13 23:55:23 +0000 2020,il,-1
153,Wed May 13 23:55:18 +0000 2020,ri,1
154,Wed May 13 23:55:16 +0000 2020,mn,-1
155,Wed May 13 23:55:16 +0000 2020,tx,-1
156,Wed May 13 23:55:13 +0000 2020,al,1
157,Wed May 13 23:55:12 +0000 2020,fl,-1
158,Wed May 13 23:55:12 +0000 2020,fl,1
159,Wed May 13 23:55:11 +0000 2020,mn,-1
162,Wed May 13 23:55:08 +0000 2020,ca,-1
164,Wed May 13 23:55:05 +0000 2020,pa,-1
165,Wed May 13 23:55:04 +0000 2020,az,1
166,Wed May 13 23:55:00 +0000 2020,ny,1
168,Wed May 13 23:54:59 +0000 2020,az,-1
169,Wed May 13 23:54:53 +0000 2020,wa,-1
170,Wed May 13 23:54:52 +0000 2020,md,1
171,Wed May 13 23:54:51 +0000 2020,ca,1
172,Wed May 13 23:54:50 +0000 2020,ca,-1
173,Wed May 13 23:54:47 +0000 2020,ca,-1
174,Wed May 13 23:54:45 +0000 2020,ne,-1
175,Wed May 13 23:54:43 +0000 2020,mi,1
176,Wed May 13 23:54:39 +0000 2020,ok,1
177,Wed May 13 23:54:39 +0000 2020,ca,1
179,Wed May 13 23:54:38 +0000 2020,ks,1
180,Wed May 13 23:54:37 +0000 2020,va,1
181,Wed May 13 23:54:37 +0000 2020,ga,-1
182,Wed May 13 23:54:31 +0000 2020,ca,-1
183,Wed May 13 23:54:31 +0000 2020,oh,1
184,Wed May 13 23:54:29 +0000 2020,md,1
185,Wed May 13 23:54:29 +0000 2020,md,-1
186,Wed May 13 23:54:28 +0000 2020,mi,1
187,Wed May 13 23:54:26 +0000 2020,ca,1
188,Wed May 13 23:54:26 +0000 2020,or,-1
189,Wed May 13 23:54:23 +0000 2020,ny,1
190,Wed May 13 23:54:21 +0000 2020,mi,-1
192,Wed May 13 23:54:18 +0000 2020,va,-1
193,Wed May 13 23:54:15 +0000 2020,ca,1
194,Wed May 13 23:54:13 +0000 2020,ma,-1
195,Wed May 13 23:54:11 +0000 2020,pa,1
196,Wed May 13 23:54:10 +0000 2020,pa,1
197,Wed May 13 23:54:10 +0000 2020,fl,1
198,Wed May 13 23:54:09 +0000 2020,ca,1
199,Wed May 13 23:54:09 +0000 2020,md,-1
200,Wed May 13 23:54:08 +0000 2020,de,1
201,Wed May 13 23:54:07 +0000 2020,nc,-1
202,Wed May 13 23:54:04 +0000 2020,ca,1
203,Wed May 13 23:54:03 +0000 2020,nc,-1
204,Wed May 13 23:54:02 +0000 2020,az,1
205,Wed May 13 23:54:02 +0000 2020,md,-1
207,Wed May 13 23:54:02 +0000 2020,tx,1
208,Wed May 13 23:54:01 +0000 2020,wa,-1
209,Wed May 13 23:54:01 +0000 2020,tx,-1
210,Wed May 13 23:54:00 +0000 2020,dc,1
211,Wed May 13 23:53:59 +0000 2020,sc,1
212,Wed May 13 23:53:57 +0000 2020,md,1
213,Wed May 13 23:53:57 +0000 2020,wi,1
214,Wed May 13 23:53:56 +0000 2020,ca,-1
215,Wed May 13 23:53:56 +0000 2020,ca,-1
216,Wed May 13 23:53:53 +0000 2020,ny,-1
217,Wed May 13 23:53:48 +0000 2020,nv,1
218,Wed May 13 23:53:48 +0000 2020,md,-1
220,Wed May 13 23:53:42 +0000 2020,mn,1
221,Wed May 13 23:53:42 +0000 2020,ca,1
222,Wed May 13 23:53:38 +0000 2020,il,-1
223,Wed May 13 23:53:36 +0000 2020,nj,1
224,Wed May 13 23:53:35 +0000 2020,az,1
225,Wed May 13 23:53:30 +0000 2020,pa,-1
226,Wed May 13 23:53:25 +0000 2020,tn,1
227,Wed May 13 23:53:24 +0000 2020,pa,1
228,Wed May 13 23:53:21 +0000 2020,il,1
229,Wed May 13 23:53:16 +0000 2020,co,1
230,Wed May 13 23:53:14 +0000 2020,dc,-1
231,Wed May 13 23:53:10 +0000 2020,wi,-1
232,Wed May 13 23:53:08 +0000 2020,id,1
233,Wed May 13 23:53:08 +0000 2020,ny,1
234,Wed May 13 23:53:06 +0000 2020,ct,-1
235,Wed May 13 23:53:04 +0000 2020,tx,1
237,Wed May 13 23:53:03 +0000 2020,ca,1
238,Wed May 13 23:52:59 +0000 2020,co,1
239,Wed May 13 23:52:58 +0000 2020,mn,1
240,Wed May 13 23:52:58 +0000 2020,wi,1
242,Wed May 13 23:52:53 +0000 2020,nv,1
243,Wed May 13 23:52:52 +0000 2020,ca,1
244,Wed May 13 23:52:51 +0000 2020,fl,1
245,Wed May 13 23:52:51 +0000 2020,ky,1
246,Wed May 13 23:52:49 +0000 2020,id,1
247,Wed May 13 23:52:48 +0000 2020,nj,1
248,Wed May 13 23:52:48 +0000 2020,tx,1
249,Wed May 13 23:52:47 +0000 2020,wi,1
250,Wed May 13 23:52:47 +0000 2020,pa,1
252,Wed May 13 23:52:44 +0000 2020,ga,1
253,Wed May 13 23:52:44 +0000 2020,nc,1
254,Wed May 13 23:52:43 +0000 2020,wi,1
255,Wed May 13 23:52:39 +0000 2020,fl,-1
256,Wed May 13 23:52:37 +0000 2020,il,-1
257,Wed May 13 23:52:36 +0000 2020,or,-1
258,Wed May 13 23:52:34 +0000 2020,ca,1
259,Wed May 13 23:52:33 +0000 2020,fl,1
260,Wed May 13 23:52:32 +0000 2020,oh,-1
261,Wed May 13 23:52:31 +0000 2020,ca,1
262,Wed May 13 23:52:30 +0000 2020,ga,1
263,Wed May 13 23:52:28 +0000 2020,ca,1
265,Wed May 13 23:52:26 +0000 2020,va,1
267,Wed May 13 23:52:23 +0000 2020,fl,1
268,Wed May 13 23:52:20 +0000 2020,md,1
269,Wed May 13 23:52:20 +0000 2020,dc,1
271,Wed May 13 23:52:14 +0000 2020,in,-1
272,Wed May 13 23:52:14 +0000 2020,ca,-1
273,Wed May 13 23:52:13 +0000 2020,la,1
276,Wed May 13 23:52:08 +0000 2020,il,1
277,Wed May 13 23:51:59 +0000 2020,pa,-1
278,Wed May 13 23:51:54 +0000 2020,mn,-1
279,Wed May 13 23:51:53 +0000 2020,ia,-1
280,Wed May 13 23:51:53 +0000 2020,co,-1
281,Wed May 13 23:51:48 +0000 2020,va,-1
282,Wed May 13 23:51:46 +0000 2020,or,1
283,Wed May 13 23:51:44 +0000 2020,pa,1
284,Wed May 13 23:51:34 +0000 2020,nj,1
285,Wed May 13 23:51:31 +0000 2020,mi,1
286,Wed May 13 23:51:30 +0000 2020,il,-1
288,Wed May 13 23:51:19 +0000 2020,nm,1
289,Wed May 13 23:51:18 +0000 2020,ar,-1
290,Wed May 13 23:51:16 +0000 2020,tn,-1
291,Wed May 13 23:51:12 +0000 2020,fl,1
292,Wed May 13 23:51:09 +0000 2020,oh,1
293,Wed May 13 23:51:09 +0000 2020,ny,-1
294,Wed May 13 23:51:08 +0000 2020,ga,1
295,Wed May 13 23:51:06 +0000 2020,ca,1
296,Wed May 13 23:51:04 +0000 2020,fl,1
298,Wed May 13 23:50:56 +0000 2020,ga,-1
299,Wed May 13 23:50:55 +0000 2020,wi,1
301,Wed May 13 23:50:54 +0000 2020,ca,-1
302,Wed May 13 23:50:52 +0000 2020,mi,1
303,Wed May 13 23:50:47 +0000 2020,sc,-1
304,Wed May 13 23:50:47 +0000 2020,tn,-1
305,Wed May 13 23:50:45 +0000 2020,tx,1
306,Wed May 13 23:50:44 +0000 2020,ma,-1
307,Wed May 13 23:50:44 +0000 2020,mn,-1
308,Wed May 13 23:50:37 +0000 2020,or,-1
309,Wed May 13 23:50:36 +0000 2020,sc,1
310,Wed May 13 23:50:36 +0000 2020,fl,1
312,Wed May 13 23:50:34 +0000 2020,fl,-1
313,Wed May 13 23:50:32 +0000 2020,ky,-1
314,Wed May 13 23:50:31 +0000 2020,mo,1
316,Wed May 13 23:50:25 +0000 2020,mt,1
317,Wed May 13 23:50:24 +0000 2020,mn,1
318,Wed May 13 23:50:22 +0000 2020,ca,1
319,Wed May 13 23:50:20 +0000 2020,wv,-1
320,Wed May 13 23:50:17 +0000 2020,md,-1
321,Wed May 13 23:50:15 +0000 2020,ca,-1
322,Wed May 13 23:50:12 +0000 2020,wi,-1
323,Wed May 13 23:50:12 +0000 2020,ny,1
324,Wed May 13 23:50:11 +0000 2020,wa,-1
325,Wed May 13 23:50:10 +0000 2020,ca,-1
326,Wed May 13 23:50:04 +0000 2020,ga,1
327,Wed May 13 23:50:03 +0000 2020,md,-1
328,Wed May 13 23:50:01 +0000 2020,mi,1
330,Wed May 13 23:50:00 +0000 2020,ca,1
331,Wed May 13 23:50:00 +0000 2020,ny,-1
332,Wed May 13 23:49:53 +0000 2020,md,-1
333,Wed May 13 23:49:52 +0000 2020,ca,1
334,Wed May 13 23:49:52 +0000 2020,pa,1
335,Wed May 13 23:49:47 +0000 2020,ny,-1
336,Wed May 13 23:49:46 +0000 2020,fl,1
337,Wed May 13 23:49:43 +0000 2020,ma,-1
338,Wed May 13 23:49:42 +0000 2020,ar,-1
339,Wed May 13 23:49:42 +0000 2020,ca,-1
340,Wed May 13 23:49:41 +0000 2020,ca,1
341,Wed May 13 23:49:37 +0000 2020,ny,1
342,Wed May 13 23:49:28 +0000 2020,ca,1
343,Wed May 13 23:49:27 +0000 2020,co,-1
344,Wed May 13 23:49:27 +0000 2020,ca,-1
346,Wed May 13 23:49:24 +0000 2020,tx,-1
347,Wed May 13 23:49:23 +0000 2020,fl,1
350,Wed May 13 23:49:10 +0000 2020,fl,1
352,Wed May 13 23:49:09 +0000 2020,ca,1
353,Wed May 13 23:49:06 +0000 2020,oh,-1
355,Wed May 13 23:49:03 +0000 2020,pa,1
356,Wed May 13 23:49:01 +0000 2020,tx,-1
357,Wed May 13 23:49:01 +0000 2020,wv,-1
358,Wed May 13 23:49:00 +0000 2020,ak,-1
359,Wed May 13 23:49:00 +0000 2020,md,1
360,Wed May 13 23:48:58 +0000 2020,ca,-1
361,Wed May 13 23:48:58 +0000 2020,il,-1
362,Wed May 13 23:48:57 +0000 2020,il,-1
363,Wed May 13 23:48:54 +0000 2020,wi,1
364,Wed May 13 23:48:53 +0000 2020,fl,1
366,Wed May 13 23:48:47 +0000 2020,wy,1
367,Wed May 13 23:48:45 +0000 2020,ny,1
368,Wed May 13 23:48:44 +0000 2020,tx,-1
369,Wed May 13 23:48:41 +0000 2020,fl,1
370,Wed May 13 23:48:39 +0000 2020,ca,1
371,Wed May 13 23:48:35 +0000 2020,ma,1
372,Wed May 13 23:48:21 +0000 2020,ma,1
374,Wed May 13 23:48:16 +0000 2020,mn,-1
375,Wed May 13 23:48:16 +0000 2020,fl,1
376,Wed May 13 23:48:16 +0000 2020,ny,1
377,Wed May 13 23:48:14 +0000 2020,fl,1
378,Wed May 13 23:48:04 +0000 2020,mi,-1
379,Wed May 13 23:48:03 +0000 2020,co,1
380,Wed May 13 23:48:00 +0000 2020,il,1
381,Wed May 13 23:47:59 +0000 2020,az,-1
382,Wed May 13 23:47:58 +0000 2020,mo,1
383,Wed May 13 23:47:52 +0000 2020,ny,-1
384,Wed May 13 23:47:50 +0000 2020,tx,1
385,Wed May 13 23:47:50 +0000 2020,nc,1
386,Wed May 13 23:47:47 +0000 2020,nj,1
387,Wed May 13 23:47:44 +0000 2020,va,1
388,Wed May 13 23:47:42 +0000 2020,ny,1
389,Wed May 13 23:47:42 +0000 2020,fl,-1
390,Wed May 13 23:47:33 +0000 2020,md,-1
391,Wed May 13 23:47:31 +0000 2020,tn,1
392,Wed May 13 23:47:30 +0000 2020,md,1
393,Wed May 13 23:47:29 +0000 2020,nv,-1
394,Wed May 13 23:47:28 +0000 2020,ca,-1
395,Wed May 13 23:47:27 +0000 2020,ca,1
396,Wed May 13 23:47:27 +0000 2020,hi,-1
397,Wed May 13 23:47:21 +0000 2020,oh,-1
399,Wed May 13 23:47:15 +0000 2020,hi,-1
400,Wed May 13 23:47:11 +0000 2020,tx,1
401,Wed May 13 23:47:11 +0000 2020,ca,1
402,Wed May 13 23:47:10 +0000 2020,wv,1
403,Wed May 13 23:47:10 +0000 2020,dc,-1
404,Wed May 13 23:47:08 +0000 2020,ny,1
405,Wed May 13 23:47:04 +0000 2020,ky,1
406,Wed May 13 23:47:00 +0000 2020,ny,1
407,Wed May 13 23:47:00 +0000 2020,fl,-1
408,Wed May 13 23:46:59 +0000 2020,mo,1
409,Wed May 13 23:46:57 +0000 2020,ky,1
410,Wed May 13 23:46:53 +0000 2020,va,-1
411,Wed May 13 23:46:51 +0000 2020,ny,1
412,Wed May 13 23:46:45 +0000 2020,ca,-1
414,Wed May 13 23:46:41 +0000 2020,ca,1
415,Wed May 13 23:46:40 +0000 2020,nj,1
416,Wed May 13 23:46:40 +0000 2020,fl,1
417,Wed May 13 23:46:38 +0000 2020,ny,-1
418,Wed May 13 23:46:36 +0000 2020,va,1
421,Wed May 13 23:46:30 +0000 2020,al,1
422,Wed May 13 23:46:30 +0000 2020,ne,1
423,Wed May 13 23:46:29 +0000 2020,il,-1
424,Wed May 13 23:46:28 +0000 2020,pa,-1
425,Wed May 13 23:46:28 +0000 2020,nv,1
426,Wed May 13 23:46:26 +0000 2020,tn,-1
427,Wed May 13 23:46:24 +0000 2020,oh,1
428,Wed May 13 23:46:24 +0000 2020,az,1
429,Wed May 13 23:46:24 +0000 2020,nj,-1
430,Wed May 13 23:46:23 +0000 2020,fl,-1
431,Wed May 13 23:46:22 +0000 2020,sc,1
432,Wed May 13 23:46:21 +0000 2020,va,-1
434,Wed May 13 23:46:16 +0000 2020,ca,1
437,Wed May 13 23:46:05 +0000 2020,fl,-1
438,Wed May 13 23:46:04 +0000 2020,or,1
439,Wed May 13 23:46:02 +0000 2020,ca,1
440,Wed May 13 23:46:01 +0000 2020,mi,1
441,Wed May 13 23:46:01 +0000 2020,va,1
442,Wed May 13 23:45:59 +0000 2020,ct,1
444,Wed May 13 23:45:53 +0000 2020,md,1
446,Wed May 13 23:45:49 +0000 2020,az,1
447,Wed May 13 23:45:48 +0000 2020,tn,-1
448,Wed May 13 23:45:47 +0000 2020,la,-1
449,Wed May 13 23:45:46 +0000 2020,mn,1
450,Wed May 13 23:45:43 +0000 2020,ca,1
451,Wed May 13 23:45:42 +0000 2020,ca,-1
452,Wed May 13 23:45:42 +0000 2020,tx,-1
453,Wed May 13 23:45:38 +0000 2020,ca,1
455,Wed May 13 23:45:36 +0000 2020,nm,1
456,Wed May 13 23:45:33 +0000 2020,co,1
457,Wed May 13 23:45:32 +0000 2020,dc,-1
458,Wed May 13 23:45:26 +0000 2020,tx,1
459,Wed May 13 23:45:21 +0000 2020,wi,-1
460,Wed May 13 23:45:19 +0000 2020,ga,-1
462,Wed May 13 23:45:12 +0000 2020,al,1
463,Wed May 13 23:45:07 +0000 2020,ca,1
464,Wed May 13 23:45:07 +0000 2020,fl,1
465,Wed May 13 23:45:05 +0000 2020,pa,1
466,Wed May 13 23:45:05 +0000 2020,ny,1
468,Wed May 13 23:45:00 +0000 2020,pa,1
469,Wed May 13 23:44:59 +0000 2020,pa,-1
470,Wed May 13 23:44:57 +0000 2020,tx,-1
471,Wed May 13 23:44:56 +0000 2020,ca,1
472,Wed May 13 23:44:53 +0000 2020,fl,-1
473,Wed May 13 23:44:47 +0000 2020,co,1
474,Wed May 13 23:44:47 +0000 2020,mn,-1
475,Wed May 13 23:44:46 +0000 2020,ny,-1
476,Wed May 13 23:44:45 +0000 2020,ca,1
477,Wed May 13 23:44:44 +0000 2020,ne,1
478,Wed May 13 23:44:44 +0000 2020,fl,-1
479,Wed May 13 23:44:43 +0000 2020,dc,1
480,Wed May 13 23:44:41 +0000 2020,wa,-1
482,Wed May 13 23:44:41 +0000 2020,ny,-1
483,Wed May 13 23:44:40 +0000 2020,ca,1
484,Wed May 13 23:44:38 +0000 2020,wa,-1
485,Wed May 13 23:44:36 +0000 2020,ca,-1
486,Wed May 13 23:44:33 +0000 2020,nm,1
487,Wed May 13 23:44:29 +0000 2020,nj,-1
488,Wed May 13 23:44:28 +0000 2020,tx,1
489,Wed May 13 23:44:24 +0000 2020,md,-1
491,Wed May 13 23:44:20 +0000 2020,ma,1
492,Wed May 13 23:44:16 +0000 2020,az,-1
493,Wed May 13 23:44:16 +0000 2020,va,1
495,Wed May 13 23:44:10 +0000 2020,ma,-1
496,Wed May 13 23:44:10 +0000 2020,il,1
497,Wed May 13 23:44:09 +0000 2020,oh,-1
498,Wed May 13 23:44:08 +0000 2020,in,1
499,Wed May 13 23:44:05 +0000 2020,fl,-1
500,Wed May 13 23:44:03 +0000 2020,nc,-1
501,Wed May 13 23:44:03 +0000 2020,ca,1
502,Wed May 13 23:44:03 +0000 2020,co,1
503,Wed May 13 23:44:02 +0000 2020,oh,1
504,Wed May 13 23:43:57 +0000 2020,il,-1
505,Wed May 13 23:43:55 +0000 2020,wa,1
506,Wed May 13 23:43:54 +0000 2020,mn,1
507,Wed May 13 23:43:51 +0000 2020,fl,1
508,Wed May 13 23:43:50 +0000 2020,la,-1
509,Wed May 13 23:43:43 +0000 2020,md,1
510,Wed May 13 23:43:42 +0000 2020,ny,-1
511,Wed May 13 23:43:40 +0000 2020,ks,1
512,Wed May 13 23:43:39 +0000 2020,de,-1
513,Wed May 13 23:43:32 +0000 2020,wi,1
514,Wed May 13 23:43:28 +0000 2020,ca,-1
515,Wed May 13 23:43:26 +0000 2020,tn,1
516,Wed May 13 23:43:24 +0000 2020,oh,-1
517,Wed May 13 23:43:19 +0000 2020,ia,-1
519,Wed May 13 23:43:09 +0000 2020,ca,1
520,Wed May 13 23:43:08 +0000 2020,ca,-1
521,Wed May 13 23:42:59 +0000 2020,il,-1
522,Wed May 13 23:42:58 +0000 2020,mo,-1
523,Wed May 13 23:42:58 +0000 2020,az,1
524,Wed May 13 23:42:55 +0000 2020,ga,1
526,Wed May 13 23:42:54 +0000 2020,wa,1
531,Wed May 13 23:42:50 +0000 2020,ca,1
532,Wed May 13 23:42:47 +0000 2020,tx,1
534,Wed May 13 23:42:39 +0000 2020,va,1
535,Wed May 13 23:42:39 +0000 2020,fl,1
536,Wed May 13 23:42:38 +0000 2020,ca,1
537,Wed May 13 23:42:33 +0000 2020,il,1
538,Wed May 13 23:42:28 +0000 2020,tx,1
539,Wed May 13 23:42:25 +0000 2020,ks,1
540,Wed May 13 23:42:24 +0000 2020,fl,-1
541,Wed May 13 23:42:24 +0000 2020,ca,-1
542,Wed May 13 23:42:22 +0000 2020,tn,1
543,Wed May 13 23:42:18 +0000 2020,nc,1
544,Wed May 13 23:42:18 +0000 2020,co,1
545,Wed May 13 23:42:16 +0000 2020,ca,1
546,Wed May 13 23:42:16 +0000 2020,ca,-1
547,Wed May 13 23:42:14 +0000 2020,va,-1
548,Wed May 13 23:42:13 +0000 2020,mi,1
549,Wed May 13 23:42:13 +0000 2020,wa,1
550,Wed May 13 23:42:08 +0000 2020,nj,1
551,Wed May 13 23:42:04 +0000 2020,ny,-1
552,Wed May 13 23:42:03 +0000 2020,tn,1
553,Wed May 13 23:42:00 +0000 2020,ct,1
554,Wed May 13 23:41:56 +0000 2020,oh,-1
555,Wed May 13 23:41:55 +0000 2020,wi,1
556,Wed May 13 23:41:54 +0000 2020,md,1
557,Wed May 13 23:41:52 +0000 2020,md,-1
558,Wed May 13 23:41:52 +0000 2020,mn,-1
560,Wed May 13 23:41:51 +0000 2020,ma,1
561,Wed May 13 23:41:50 +0000 2020,nm,-1
562,Wed May 13 23:41:48 +0000 2020,fl,1
564,Wed May 13 23:41:44 +0000 2020,ks,-1
567,Wed May 13 23:41:23 +0000 2020,mi,-1
568,Wed May 13 23:41:23 +0000 2020,tx,-1
569,Wed May 13 23:41:21 +0000 2020,ca,1
570,Wed May 13 23:41:17 +0000 2020,ny,1
571,Wed May 13 23:41:17 +0000 2020,ma,1
572,Wed May 13 23:41:17 +0000 2020,dc,-1
573,Wed May 13 23:41:17 +0000 2020,ca,1
574,Wed May 13 23:41:15 +0000 2020,az,1
575,Wed May 13 23:41:08 +0000 2020,nj,1
576,Wed May 13 23:41:07 +0000 2020,nj,1
577,Wed May 13 23:41:07 +0000 2020,ut,-1
578,Wed May 13 23:41:07 +0000 2020,ca,1
579,Wed May 13 23:41:05 +0000 2020,tx,-1
581,Wed May 13 23:41:02 +0000 2020,nj,1
582,Wed May 13 23:41:01 +0000 2020,nj,1
583,Wed May 13 23:40:59 +0000 2020,va,-1
585,Wed May 13 23:40:56 +0000 2020,nj,1
586,Wed May 13 23:40:56 +0000 2020,tx,1
589,Wed May 13 23:40:51 +0000 2020,az,1
590,Wed May 13 23:40:49 +0000 2020,ma,1
591,Wed May 13 23:40:45 +0000 2020,nh,1
592,Wed May 13 23:40:45 +0000 2020,wa,-1
