,time,state,label
224,Sat May 09 23:51:13 +0000 2020,tn,1
225,Sat May 09 23:51:13 +0000 2020,tx,1
226,Sat May 09 23:51:13 +0000 2020,dc,-1
227,Sat May 09 23:51:08 +0000 2020,tx,1
228,Sat May 09 23:51:04 +0000 2020,nh,-1
229,Sat May 09 23:51:02 +0000 2020,mi,-1
230,Sat May 09 23:50:59 +0000 2020,fl,-1
232,Sat May 09 23:50:51 +0000 2020,tn,-1
233,Sat May 09 23:50:48 +0000 2020,nm,1
235,Sat May 09 23:50:41 +0000 2020,md,-1
236,Sat May 09 23:50:30 +0000 2020,mn,1
237,Sat May 09 23:50:29 +0000 2020,ca,-1
238,Sat May 09 23:50:26 +0000 2020,ca,-1
239,Sat May 09 23:50:26 +0000 2020,mn,1
240,Sat May 09 23:50:24 +0000 2020,nh,1
241,Sat May 09 23:50:23 +0000 2020,sc,1
242,Sat May 09 23:50:21 +0000 2020,fl,-1
243,Sat May 09 23:50:20 +0000 2020,ca,1
244,Sat May 09 23:50:19 +0000 2020,ca,1
245,Sat May 09 23:50:18 +0000 2020,oh,-1
246,Sat May 09 23:50:17 +0000 2020,ca,1
247,Sat May 09 23:50:11 +0000 2020,tx,-1
248,Sat May 09 23:50:10 +0000 2020,fl,1
250,Sat May 09 23:50:07 +0000 2020,sc,1
251,Sat May 09 23:50:07 +0000 2020,ga,1
252,Sat May 09 23:50:03 +0000 2020,wa,-1
253,Sat May 09 23:50:01 +0000 2020,ny,-1
254,Sat May 09 23:49:59 +0000 2020,wa,1
255,Sat May 09 23:49:56 +0000 2020,ca,1
257,Sat May 09 23:49:53 +0000 2020,ca,1
258,Sat May 09 23:49:53 +0000 2020,oh,-1
259,Sat May 09 23:49:51 +0000 2020,pa,-1
261,Sat May 09 23:49:48 +0000 2020,tx,-1
262,Sat May 09 23:49:46 +0000 2020,or,1
264,Sat May 09 23:49:44 +0000 2020,ny,-1
265,Sat May 09 23:49:42 +0000 2020,sc,1
266,Sat May 09 23:49:41 +0000 2020,az,1
267,Sat May 09 23:49:37 +0000 2020,mi,1
268,Sat May 09 23:49:33 +0000 2020,va,1
270,Sat May 09 23:49:31 +0000 2020,ia,-1
272,Sat May 09 23:49:26 +0000 2020,pr,-1
273,Sat May 09 23:49:26 +0000 2020,ca,1
275,Sat May 09 23:49:20 +0000 2020,ca,-1
276,Sat May 09 23:49:18 +0000 2020,dc,-1
277,Sat May 09 23:49:16 +0000 2020,va,1
278,Sat May 09 23:49:15 +0000 2020,ny,-1
279,Sat May 09 23:49:06 +0000 2020,tx,1
280,Sat May 09 23:49:06 +0000 2020,dc,1
281,Sat May 09 23:49:05 +0000 2020,tx,1
282,Sat May 09 23:49:04 +0000 2020,or,-1
283,Sat May 09 23:49:02 +0000 2020,nc,-1
284,Sat May 09 23:49:02 +0000 2020,md,-1
285,Sat May 09 23:48:56 +0000 2020,ct,1
286,Sat May 09 23:48:52 +0000 2020,ny,1
287,Sat May 09 23:48:52 +0000 2020,az,-1
289,Sat May 09 23:48:49 +0000 2020,ma,1
290,Sat May 09 23:48:37 +0000 2020,va,-1
291,Sat May 09 23:48:34 +0000 2020,nj,-1
292,Sat May 09 23:48:32 +0000 2020,ny,1
294,Sat May 09 23:48:25 +0000 2020,ny,1
295,Sat May 09 23:48:16 +0000 2020,ny,-1
296,Sat May 09 23:48:16 +0000 2020,id,1
297,Sat May 09 23:48:14 +0000 2020,az,1
298,Sat May 09 23:48:11 +0000 2020,tn,1
299,Sat May 09 23:48:07 +0000 2020,in,1
300,Sat May 09 23:48:06 +0000 2020,va,1
301,Sat May 09 23:48:05 +0000 2020,tx,1
302,Sat May 09 23:48:03 +0000 2020,wa,-1
304,Sat May 09 23:48:01 +0000 2020,ar,-1
305,Sat May 09 23:48:01 +0000 2020,ma,1
306,Sat May 09 23:47:58 +0000 2020,oh,1
307,Sat May 09 23:47:52 +0000 2020,ca,1
308,Sat May 09 23:47:52 +0000 2020,ca,-1
309,Sat May 09 23:47:51 +0000 2020,ca,1
310,Sat May 09 23:47:51 +0000 2020,in,1
311,Sat May 09 23:47:48 +0000 2020,tn,1
312,Sat May 09 23:47:39 +0000 2020,dc,1
313,Sat May 09 23:47:33 +0000 2020,nc,1
314,Sat May 09 23:47:31 +0000 2020,me,1
315,Sat May 09 23:47:28 +0000 2020,fl,1
316,Sat May 09 23:47:27 +0000 2020,ga,1
317,Sat May 09 23:47:27 +0000 2020,tx,-1
318,Sat May 09 23:47:24 +0000 2020,az,-1
320,Sat May 09 23:47:19 +0000 2020,mo,1
321,Sat May 09 23:47:17 +0000 2020,ca,1
322,Sat May 09 23:47:16 +0000 2020,md,1
323,Sat May 09 23:47:15 +0000 2020,in,-1
324,Sat May 09 23:47:13 +0000 2020,or,-1
325,Sat May 09 23:47:07 +0000 2020,al,1
326,Sat May 09 23:47:05 +0000 2020,mi,1
327,Sat May 09 23:47:01 +0000 2020,ca,1
329,Sat May 09 23:46:58 +0000 2020,me,-1
331,Sat May 09 23:46:53 +0000 2020,nj,-1
332,Sat May 09 23:46:52 +0000 2020,ca,1
333,Sat May 09 23:46:52 +0000 2020,ga,-1
334,Sat May 09 23:46:51 +0000 2020,fl,-1
335,Sat May 09 23:46:51 +0000 2020,ga,-1
336,Sat May 09 23:46:51 +0000 2020,ny,1
338,Sat May 09 23:46:36 +0000 2020,va,-1
339,Sat May 09 23:46:32 +0000 2020,az,-1
340,Sat May 09 23:46:30 +0000 2020,nj,-1
341,Sat May 09 23:46:27 +0000 2020,ca,-1
342,Sat May 09 23:46:25 +0000 2020,md,1
343,Sat May 09 23:46:24 +0000 2020,nm,-1
344,Sat May 09 23:46:24 +0000 2020,ks,1
345,Sat May 09 23:46:24 +0000 2020,ca,1
346,Sat May 09 23:46:23 +0000 2020,nj,1
347,Sat May 09 23:46:22 +0000 2020,tx,1
348,Sat May 09 23:46:22 +0000 2020,in,-1
349,Sat May 09 23:46:22 +0000 2020,ca,-1
350,Sat May 09 23:46:15 +0000 2020,pa,-1
352,Sat May 09 23:46:13 +0000 2020,va,1
353,Sat May 09 23:46:11 +0000 2020,ca,-1
354,Sat May 09 23:46:08 +0000 2020,va,-1
355,Sat May 09 23:46:08 +0000 2020,pa,-1
356,Sat May 09 23:46:07 +0000 2020,nj,1
357,Sat May 09 23:46:04 +0000 2020,tx,1
358,Sat May 09 23:46:03 +0000 2020,tx,1
359,Sat May 09 23:46:02 +0000 2020,nh,-1
360,Sat May 09 23:46:01 +0000 2020,pa,1
361,Sat May 09 23:45:57 +0000 2020,mo,1
362,Sat May 09 23:45:57 +0000 2020,az,1
363,Sat May 09 23:45:52 +0000 2020,md,-1
364,Sat May 09 23:45:52 +0000 2020,pa,-1
365,Sat May 09 23:45:47 +0000 2020,ca,-1
366,Sat May 09 23:45:46 +0000 2020,mi,1
367,Sat May 09 23:45:46 +0000 2020,mi,-1
368,Sat May 09 23:45:46 +0000 2020,va,1
369,Sat May 09 23:45:46 +0000 2020,az,1
370,Sat May 09 23:45:44 +0000 2020,va,-1
372,Sat May 09 23:45:44 +0000 2020,ca,1
373,Sat May 09 23:45:43 +0000 2020,ny,-1
374,Sat May 09 23:45:42 +0000 2020,ga,-1
375,Sat May 09 23:45:40 +0000 2020,nc,-1
376,Sat May 09 23:45:40 +0000 2020,va,1
377,Sat May 09 23:45:38 +0000 2020,md,-1
378,Sat May 09 23:45:38 +0000 2020,nh,-1
379,Sat May 09 23:45:36 +0000 2020,ma,1
380,Sat May 09 23:45:35 +0000 2020,nv,-1
381,Sat May 09 23:45:35 +0000 2020,ut,-1
382,Sat May 09 23:45:32 +0000 2020,il,-1
383,Sat May 09 23:45:24 +0000 2020,ny,1
384,Sat May 09 23:45:22 +0000 2020,il,1
385,Sat May 09 23:45:20 +0000 2020,ny,1
386,Sat May 09 23:45:18 +0000 2020,fl,1
387,Sat May 09 23:45:17 +0000 2020,nc,1
388,Sat May 09 23:45:12 +0000 2020,mo,1
389,Sat May 09 23:45:11 +0000 2020,tx,1
390,Sat May 09 23:45:08 +0000 2020,pa,1
391,Sat May 09 23:45:05 +0000 2020,ny,-1
392,Sat May 09 23:45:04 +0000 2020,oh,1
394,Sat May 09 23:45:00 +0000 2020,oh,-1
396,Sat May 09 23:44:52 +0000 2020,ga,1
397,Sat May 09 23:44:48 +0000 2020,ky,1
398,Sat May 09 23:44:47 +0000 2020,nv,1
400,Sat May 09 23:44:43 +0000 2020,az,1
402,Sat May 09 23:44:38 +0000 2020,oh,1
403,Sat May 09 23:44:38 +0000 2020,az,-1
404,Sat May 09 23:44:38 +0000 2020,ca,1
405,Sat May 09 23:44:36 +0000 2020,nc,1
406,Sat May 09 23:44:36 +0000 2020,pa,1
407,Sat May 09 23:44:35 +0000 2020,ca,-1
408,Sat May 09 23:44:35 +0000 2020,fl,-1
409,Sat May 09 23:44:32 +0000 2020,fl,1
410,Sat May 09 23:44:31 +0000 2020,il,1
411,Sat May 09 23:44:29 +0000 2020,hi,-1
413,Sat May 09 23:44:25 +0000 2020,mo,1
414,Sat May 09 23:44:24 +0000 2020,nj,1
415,Sat May 09 23:44:24 +0000 2020,tx,1
416,Sat May 09 23:44:24 +0000 2020,mn,1
418,Sat May 09 23:44:21 +0000 2020,in,1
419,Sat May 09 23:44:19 +0000 2020,mi,1
420,Sat May 09 23:44:12 +0000 2020,tx,-1
422,Sat May 09 23:44:09 +0000 2020,va,1
423,Sat May 09 23:44:01 +0000 2020,co,-1
426,Sat May 09 23:43:53 +0000 2020,ca,1
427,Sat May 09 23:43:50 +0000 2020,sc,1
428,Sat May 09 23:43:47 +0000 2020,ga,1
429,Sat May 09 23:43:45 +0000 2020,ca,-1
430,Sat May 09 23:43:44 +0000 2020,la,1
431,Sat May 09 23:43:44 +0000 2020,ky,1
432,Sat May 09 23:43:40 +0000 2020,az,-1
433,Sat May 09 23:43:37 +0000 2020,fl,-1
434,Sat May 09 23:43:37 +0000 2020,fl,-1
435,Sat May 09 23:43:36 +0000 2020,fl,1
436,Sat May 09 23:43:35 +0000 2020,nj,-1
437,Sat May 09 23:43:33 +0000 2020,ms,1
438,Sat May 09 23:43:33 +0000 2020,sc,1
439,Sat May 09 23:43:33 +0000 2020,mi,-1
440,Sat May 09 23:43:28 +0000 2020,ca,-1
441,Sat May 09 23:43:19 +0000 2020,ny,-1
442,Sat May 09 23:43:14 +0000 2020,sc,-1
443,Sat May 09 23:43:13 +0000 2020,nv,-1
444,Sat May 09 23:43:08 +0000 2020,wa,-1
446,Sat May 09 23:43:04 +0000 2020,wa,1
447,Sat May 09 23:42:58 +0000 2020,il,-1
448,Sat May 09 23:42:57 +0000 2020,ny,-1
449,Sat May 09 23:42:57 +0000 2020,ca,-1
450,Sat May 09 23:42:57 +0000 2020,ny,-1
451,Sat May 09 23:42:55 +0000 2020,ca,1
452,Sat May 09 23:42:50 +0000 2020,fl,-1
453,Sat May 09 23:42:48 +0000 2020,ca,-1
454,Sat May 09 23:42:45 +0000 2020,or,1
455,Sat May 09 23:42:44 +0000 2020,fl,-1
458,Sat May 09 23:42:43 +0000 2020,ca,1
459,Sat May 09 23:42:42 +0000 2020,nv,-1
460,Sat May 09 23:42:41 +0000 2020,tx,1
461,Sat May 09 23:42:41 +0000 2020,ny,1
462,Sat May 09 23:42:38 +0000 2020,fl,1
464,Sat May 09 23:42:34 +0000 2020,fl,-1
466,Sat May 09 23:42:26 +0000 2020,ca,1
467,Sat May 09 23:42:25 +0000 2020,de,-1
468,Sat May 09 23:42:24 +0000 2020,az,-1
470,Sat May 09 23:42:21 +0000 2020,ak,1
471,Sat May 09 23:42:19 +0000 2020,fl,1
473,Sat May 09 23:42:17 +0000 2020,mi,1
474,Sat May 09 23:42:16 +0000 2020,or,1
476,Sat May 09 23:42:15 +0000 2020,mn,1
477,Sat May 09 23:42:14 +0000 2020,co,-1
478,Sat May 09 23:42:11 +0000 2020,fl,1
479,Sat May 09 23:42:07 +0000 2020,ky,1
480,Sat May 09 23:42:01 +0000 2020,ms,-1
481,Sat May 09 23:41:59 +0000 2020,tx,1
483,Sat May 09 23:41:56 +0000 2020,ca,-1
484,Sat May 09 23:41:56 +0000 2020,ny,-1
485,Sat May 09 23:41:48 +0000 2020,mo,-1
486,Sat May 09 23:41:47 +0000 2020,mi,1
487,Sat May 09 23:41:46 +0000 2020,ny,1
489,Sat May 09 23:41:26 +0000 2020,nc,1
490,Sat May 09 23:41:20 +0000 2020,tx,1
491,Sat May 09 23:41:15 +0000 2020,fl,1
493,Sat May 09 23:41:13 +0000 2020,ia,1
494,Sat May 09 23:41:11 +0000 2020,oh,-1
496,Sat May 09 23:41:08 +0000 2020,wa,1
497,Sat May 09 23:41:06 +0000 2020,ca,1
498,Sat May 09 23:41:05 +0000 2020,or,-1
499,Sat May 09 23:41:05 +0000 2020,ny,-1
501,Sat May 09 23:40:58 +0000 2020,fl,-1
502,Sat May 09 23:40:54 +0000 2020,or,-1
503,Sat May 09 23:40:53 +0000 2020,fl,1
505,Sat May 09 23:40:50 +0000 2020,pa,1
506,Sat May 09 23:40:50 +0000 2020,fl,1
507,Sat May 09 23:40:50 +0000 2020,oh,-1
508,Sat May 09 23:40:47 +0000 2020,nc,1
509,Sat May 09 23:40:47 +0000 2020,mt,1
510,Sat May 09 23:40:43 +0000 2020,mt,1
512,Sat May 09 23:40:38 +0000 2020,la,1
513,Sat May 09 23:40:37 +0000 2020,nc,-1
515,Sat May 09 23:40:37 +0000 2020,fl,1
516,Sat May 09 23:40:37 +0000 2020,ca,-1
517,Sat May 09 23:40:24 +0000 2020,al,1
519,Sat May 09 23:40:23 +0000 2020,or,1
522,Sat May 09 23:40:20 +0000 2020,oh,-1
523,Sat May 09 23:40:18 +0000 2020,ny,1
525,Sat May 09 23:40:08 +0000 2020,ca,-1
526,Sat May 09 23:40:07 +0000 2020,de,-1
527,Sat May 09 23:40:07 +0000 2020,tx,1
528,Sat May 09 23:40:04 +0000 2020,fl,1
529,Sat May 09 23:40:02 +0000 2020,ri,1
530,Sat May 09 23:40:00 +0000 2020,mi,-1
531,Sat May 09 23:39:59 +0000 2020,il,1
532,Sat May 09 23:39:59 +0000 2020,ny,-1
533,Sat May 09 23:39:58 +0000 2020,fl,1
536,Sat May 09 23:39:53 +0000 2020,az,1
537,Sat May 09 23:39:53 +0000 2020,ny,-1
538,Sat May 09 23:39:52 +0000 2020,tn,1
539,Sat May 09 23:39:49 +0000 2020,fl,1
540,Sat May 09 23:39:47 +0000 2020,ut,1
541,Sat May 09 23:39:47 +0000 2020,mn,1
542,Sat May 09 23:39:47 +0000 2020,ny,-1
543,Sat May 09 23:39:45 +0000 2020,ca,-1
545,Sat May 09 23:39:43 +0000 2020,fl,1
546,Sat May 09 23:39:41 +0000 2020,tx,1
547,Sat May 09 23:39:39 +0000 2020,dc,1
548,Sat May 09 23:39:39 +0000 2020,fl,-1
549,Sat May 09 23:39:37 +0000 2020,oh,-1
550,Sat May 09 23:39:35 +0000 2020,pa,-1
552,Sat May 09 23:39:34 +0000 2020,nv,1
553,Sat May 09 23:39:33 +0000 2020,il,-1
554,Sat May 09 23:39:32 +0000 2020,il,-1
555,Sat May 09 23:39:31 +0000 2020,mi,1
556,Sat May 09 23:39:30 +0000 2020,ga,-1
557,Sat May 09 23:39:30 +0000 2020,wa,-1
558,Sat May 09 23:39:30 +0000 2020,oh,1
559,Sat May 09 23:39:30 +0000 2020,oh,-1
560,Sat May 09 23:39:29 +0000 2020,pa,1
561,Sat May 09 23:39:26 +0000 2020,mn,-1
562,Sat May 09 23:39:26 +0000 2020,me,-1
563,Sat May 09 23:39:25 +0000 2020,ny,1
564,Sat May 09 23:39:21 +0000 2020,or,1
565,Sat May 09 23:39:20 +0000 2020,mi,1
566,Sat May 09 23:39:19 +0000 2020,ky,1
570,Sat May 09 23:39:15 +0000 2020,tx,1
572,Sat May 09 23:39:08 +0000 2020,ca,-1
573,Sat May 09 23:39:07 +0000 2020,dc,-1
575,Sat May 09 23:39:07 +0000 2020,az,-1
576,Sat May 09 23:39:05 +0000 2020,tn,1
577,Sat May 09 23:39:03 +0000 2020,nm,1
579,Sat May 09 23:39:00 +0000 2020,nj,1
580,Sat May 09 23:38:58 +0000 2020,pa,1
581,Sat May 09 23:38:57 +0000 2020,nj,1
582,Sat May 09 23:38:57 +0000 2020,nc,1
583,Sat May 09 23:38:55 +0000 2020,ca,1
585,Sat May 09 23:38:53 +0000 2020,mo,1
586,Sat May 09 23:38:48 +0000 2020,ny,1
587,Sat May 09 23:38:45 +0000 2020,ca,-1
588,Sat May 09 23:38:44 +0000 2020,fl,1
589,Sat May 09 23:38:41 +0000 2020,ca,1
590,Sat May 09 23:38:36 +0000 2020,az,1
592,Sat May 09 23:38:36 +0000 2020,mt,1
593,Sat May 09 23:38:35 +0000 2020,fl,1
594,Sat May 09 23:38:35 +0000 2020,mn,1
596,Sat May 09 23:38:33 +0000 2020,pa,1
598,Sat May 09 23:38:31 +0000 2020,ca,-1
599,Sat May 09 23:38:30 +0000 2020,ny,-1
600,Sat May 09 23:38:30 +0000 2020,ca,1
602,Sat May 09 23:38:26 +0000 2020,sc,1
