time,state,label
Wed May 06 23:46:00 +0000 2020,al,1
Wed May 06 23:45:59 +0000 2020,or,-1
Wed May 06 23:45:58 +0000 2020,oh,1
Wed May 06 23:45:58 +0000 2020,ca,-1
Wed May 06 23:45:57 +0000 2020,me,1
Wed May 06 23:45:56 +0000 2020,il,-1
Wed May 06 23:45:54 +0000 2020,co,-1
Wed May 06 23:45:50 +0000 2020,ca,-1
Wed May 06 23:45:48 +0000 2020,nj,-1
Wed May 06 23:45:41 +0000 2020,ca,1
Wed May 06 23:45:39 +0000 2020,ca,-1
Wed May 06 23:45:39 +0000 2020,ca,1
Wed May 06 23:45:35 +0000 2020,or,1
Wed May 06 23:45:31 +0000 2020,vt,-1
Wed May 06 23:45:26 +0000 2020,va,1
Wed May 06 23:45:25 +0000 2020,dc,-1
Wed May 06 23:45:23 +0000 2020,ny,-1
Wed May 06 23:45:20 +0000 2020,ma,-1
Wed May 06 23:45:19 +0000 2020,ga,-1
Wed May 06 23:45:17 +0000 2020,az,1
Wed May 06 23:45:17 +0000 2020,mo,-1
Wed May 06 23:45:13 +0000 2020,wi,-1
Wed May 06 23:45:13 +0000 2020,tx,1
Wed May 06 23:45:12 +0000 2020,fl,-1
Wed May 06 23:45:12 +0000 2020,nc,1
Wed May 06 23:45:11 +0000 2020,il,1
Wed May 06 23:45:05 +0000 2020,tx,-1
Wed May 06 23:45:03 +0000 2020,oh,1
Wed May 06 23:45:02 +0000 2020,pa,-1
Wed May 06 23:45:01 +0000 2020,ca,-1
Wed May 06 23:45:01 +0000 2020,oh,-1
Wed May 06 23:45:00 +0000 2020,ny,1
Wed May 06 23:44:59 +0000 2020,ny,-1
Wed May 06 23:44:57 +0000 2020,fl,-1
Wed May 06 23:44:54 +0000 2020,nj,-1
Wed May 06 23:44:53 +0000 2020,ma,1
Wed May 06 23:44:49 +0000 2020,mi,-1
Wed May 06 23:44:45 +0000 2020,sc,1
Wed May 06 23:44:42 +0000 2020,ne,-1
Wed May 06 23:44:42 +0000 2020,fl,-1
Wed May 06 23:44:41 +0000 2020,fl,-1
Wed May 06 23:44:37 +0000 2020,la,-1
Wed May 06 23:44:34 +0000 2020,sc,1
Wed May 06 23:44:31 +0000 2020,fl,1
Wed May 06 23:44:30 +0000 2020,tx,1
Wed May 06 23:44:28 +0000 2020,il,1
Wed May 06 23:44:27 +0000 2020,nj,-1
Wed May 06 23:44:24 +0000 2020,co,-1
Wed May 06 23:44:22 +0000 2020,ca,-1
Wed May 06 23:44:20 +0000 2020,az,1
Wed May 06 23:44:18 +0000 2020,il,-1
Wed May 06 23:44:18 +0000 2020,nv,1
Wed May 06 23:44:16 +0000 2020,ny,-1
Wed May 06 23:44:15 +0000 2020,hi,-1
Wed May 06 23:44:13 +0000 2020,mi,-1
Wed May 06 23:44:11 +0000 2020,wa,1
Wed May 06 23:44:10 +0000 2020,ca,-1
Wed May 06 23:44:06 +0000 2020,va,1
Wed May 06 23:43:58 +0000 2020,tx,-1
Wed May 06 23:43:51 +0000 2020,ny,-1
Wed May 06 23:43:49 +0000 2020,pa,-1
Wed May 06 23:43:48 +0000 2020,dc,1
Wed May 06 23:43:45 +0000 2020,oh,-1
Wed May 06 23:43:38 +0000 2020,tx,1
Wed May 06 23:43:38 +0000 2020,ny,1
Wed May 06 23:43:35 +0000 2020,nc,-1
Wed May 06 23:43:35 +0000 2020,tx,-1
Wed May 06 23:43:34 +0000 2020,mo,-1
Wed May 06 23:43:34 +0000 2020,nm,-1
Wed May 06 23:43:34 +0000 2020,wa,-1
Wed May 06 23:43:34 +0000 2020,tx,1
Wed May 06 23:43:32 +0000 2020,md,-1
