,time,state,label
3864,Thu May 21 20:41:32 +0000 2020,ky,1
3865,Thu May 21 20:41:30 +0000 2020,fl,-1
3866,Thu May 21 20:41:26 +0000 2020,pa,1
3867,Thu May 21 20:41:24 +0000 2020,oh,-1
3868,Thu May 21 20:41:22 +0000 2020,ny,-1
3869,Thu May 21 20:41:22 +0000 2020,ct,1
3870,Thu May 21 20:41:22 +0000 2020,va,-1
3871,Thu May 21 20:41:22 +0000 2020,ny,1
3872,Thu May 21 20:41:21 +0000 2020,dc,1
3873,Thu May 21 20:41:18 +0000 2020,pa,1
3874,Thu May 21 20:41:17 +0000 2020,ny,1
3875,Thu May 21 20:41:14 +0000 2020,ca,1
3876,Thu May 21 20:41:02 +0000 2020,oh,1
3877,Thu May 21 20:40:57 +0000 2020,tx,1
3878,Thu May 21 20:40:56 +0000 2020,ca,1
3879,Thu May 21 20:40:52 +0000 2020,dc,1
3880,Thu May 21 20:40:47 +0000 2020,sc,1
3881,Thu May 21 20:40:46 +0000 2020,ma,1
3882,Thu May 21 20:40:43 +0000 2020,az,1
3883,Thu May 21 20:40:43 +0000 2020,dc,-1
3884,Thu May 21 20:40:42 +0000 2020,ia,1
3885,Thu May 21 20:40:41 +0000 2020,il,1
3886,Thu May 21 20:40:41 +0000 2020,ca,1
3887,Thu May 21 20:40:40 +0000 2020,ga,1
3888,Thu May 21 20:40:39 +0000 2020,ut,-1
3889,Thu May 21 20:40:34 +0000 2020,tx,-1
3890,Thu May 21 20:40:30 +0000 2020,al,-1
3891,Thu May 21 20:40:27 +0000 2020,mn,1
3892,Thu May 21 20:40:16 +0000 2020,ar,1
3893,Thu May 21 20:40:15 +0000 2020,wa,1
3895,Thu May 21 20:40:00 +0000 2020,al,1
3896,Thu May 21 20:40:00 +0000 2020,sc,1
3897,Thu May 21 20:40:00 +0000 2020,tx,1
3898,Thu May 21 20:39:57 +0000 2020,ne,1
3899,Thu May 21 20:39:53 +0000 2020,ny,-1
3900,Thu May 21 20:39:50 +0000 2020,fl,-1
3901,Thu May 21 20:39:48 +0000 2020,co,-1
3903,Thu May 21 20:39:47 +0000 2020,tx,1
3904,Thu May 21 20:39:44 +0000 2020,mi,-1
3905,Thu May 21 20:39:41 +0000 2020,fl,1
3906,Thu May 21 20:39:24 +0000 2020,ar,-1
3907,Thu May 21 20:39:20 +0000 2020,ca,-1
3908,Thu May 21 20:39:18 +0000 2020,ca,-1
3909,Thu May 21 20:39:14 +0000 2020,nj,1
3910,Thu May 21 20:39:12 +0000 2020,tx,-1
3912,Thu May 21 20:38:57 +0000 2020,al,-1
3913,Thu May 21 20:38:55 +0000 2020,ma,1
3914,Thu May 21 20:38:48 +0000 2020,or,1
3915,Thu May 21 20:38:43 +0000 2020,ny,1
3917,Thu May 21 20:38:41 +0000 2020,pa,-1
3918,Thu May 21 20:38:36 +0000 2020,oh,1
3920,Thu May 21 20:38:34 +0000 2020,fl,1
3921,Thu May 21 20:38:32 +0000 2020,ca,1
3922,Thu May 21 20:38:27 +0000 2020,wa,-1
3923,Thu May 21 20:38:24 +0000 2020,ks,1
3924,Thu May 21 20:38:24 +0000 2020,pa,-1
3925,Thu May 21 20:38:18 +0000 2020,va,1
3926,Thu May 21 20:38:09 +0000 2020,mn,1
3927,Thu May 21 20:38:09 +0000 2020,fl,-1
3928,Thu May 21 20:38:08 +0000 2020,ma,1
3929,Thu May 21 20:38:08 +0000 2020,va,-1
3930,Thu May 21 20:38:06 +0000 2020,fl,1
3931,Thu May 21 20:38:02 +0000 2020,tn,1
3932,Thu May 21 20:38:01 +0000 2020,nj,-1
3933,Thu May 21 20:37:53 +0000 2020,sc,1
3936,Thu May 21 20:37:49 +0000 2020,ma,1
3937,Thu May 21 20:37:49 +0000 2020,ca,-1
3938,Thu May 21 20:37:43 +0000 2020,ny,-1
3939,Thu May 21 20:37:37 +0000 2020,wa,1
3940,Thu May 21 20:37:36 +0000 2020,tx,-1
3941,Thu May 21 20:37:36 +0000 2020,pa,-1
3942,Thu May 21 20:37:34 +0000 2020,md,-1
3943,Thu May 21 20:37:31 +0000 2020,ga,-1
3944,Thu May 21 20:37:31 +0000 2020,az,1
3945,Thu May 21 20:37:28 +0000 2020,tx,1
3946,Thu May 21 20:37:27 +0000 2020,ri,-1
3947,Thu May 21 20:37:27 +0000 2020,oh,-1
3948,Thu May 21 20:37:23 +0000 2020,ny,-1
3949,Thu May 21 20:37:22 +0000 2020,ca,1
3950,Thu May 21 20:37:22 +0000 2020,ca,-1
3951,Thu May 21 20:37:21 +0000 2020,ca,-1
3952,Thu May 21 20:37:17 +0000 2020,ca,1
3953,Thu May 21 20:37:16 +0000 2020,oh,1
3954,Thu May 21 20:37:15 +0000 2020,or,-1
3955,Thu May 21 20:37:14 +0000 2020,ca,1
3957,Thu May 21 20:37:10 +0000 2020,nm,-1
3959,Thu May 21 20:37:03 +0000 2020,ca,-1
3960,Thu May 21 20:36:59 +0000 2020,nm,-1
3961,Thu May 21 20:36:59 +0000 2020,wi,1
3962,Thu May 21 20:36:58 +0000 2020,fl,1
3963,Thu May 21 20:36:58 +0000 2020,mo,1
3964,Thu May 21 20:36:57 +0000 2020,wi,-1
3965,Thu May 21 20:36:56 +0000 2020,wa,-1
3966,Thu May 21 20:36:52 +0000 2020,ca,1
3967,Thu May 21 20:36:51 +0000 2020,oh,1
3968,Thu May 21 20:36:48 +0000 2020,va,1
3969,Thu May 21 20:36:47 +0000 2020,pa,-1
3970,Thu May 21 20:36:47 +0000 2020,or,-1
3971,Thu May 21 20:36:45 +0000 2020,il,-1
3972,Thu May 21 20:36:38 +0000 2020,fl,1
3973,Thu May 21 20:36:35 +0000 2020,sc,1
3974,Thu May 21 20:36:34 +0000 2020,fl,1
3975,Thu May 21 20:36:33 +0000 2020,ks,-1
3976,Thu May 21 20:36:29 +0000 2020,wa,-1
3977,Thu May 21 20:36:28 +0000 2020,va,1
3978,Thu May 21 20:36:24 +0000 2020,sc,-1
3980,Thu May 21 20:36:21 +0000 2020,az,-1
3982,Thu May 21 20:36:09 +0000 2020,ca,-1
3984,Thu May 21 20:36:05 +0000 2020,pa,1
3985,Thu May 21 20:36:03 +0000 2020,ca,-1
3986,Thu May 21 20:36:03 +0000 2020,md,-1
3987,Thu May 21 20:36:02 +0000 2020,tx,1
3989,Thu May 21 20:36:00 +0000 2020,il,1
3990,Thu May 21 20:35:58 +0000 2020,ny,-1
3991,Thu May 21 20:35:57 +0000 2020,fl,1
3993,Thu May 21 20:35:53 +0000 2020,oh,1
3994,Thu May 21 20:35:51 +0000 2020,ia,1
3995,Thu May 21 20:35:50 +0000 2020,ca,-1
3996,Thu May 21 20:35:48 +0000 2020,tx,-1
3997,Thu May 21 20:35:47 +0000 2020,fl,-1
3998,Thu May 21 20:35:46 +0000 2020,il,1
4000,Thu May 21 20:35:43 +0000 2020,oh,-1
4001,Thu May 21 20:35:41 +0000 2020,nc,1
4002,Thu May 21 20:35:40 +0000 2020,il,1
4003,Thu May 21 20:35:37 +0000 2020,pa,-1
4005,Thu May 21 20:35:27 +0000 2020,fl,1
4006,Thu May 21 20:35:12 +0000 2020,il,-1
4007,Thu May 21 20:35:12 +0000 2020,nc,1
4008,Thu May 21 20:35:10 +0000 2020,ne,1
4009,Thu May 21 20:35:10 +0000 2020,nc,-1
4010,Thu May 21 20:35:09 +0000 2020,wa,-1
4011,Thu May 21 20:35:05 +0000 2020,wv,1
4012,Thu May 21 20:35:01 +0000 2020,ca,-1
4013,Thu May 21 20:35:01 +0000 2020,tn,-1
4014,Thu May 21 20:34:57 +0000 2020,ca,1
4015,Thu May 21 20:34:54 +0000 2020,wa,1
4017,Thu May 21 20:34:51 +0000 2020,ny,-1
4018,Thu May 21 20:34:51 +0000 2020,ca,-1
4019,Thu May 21 20:34:50 +0000 2020,ny,-1
4020,Thu May 21 20:34:48 +0000 2020,ks,1
4021,Thu May 21 20:34:43 +0000 2020,fl,1
4022,Thu May 21 20:34:36 +0000 2020,va,-1
4023,Thu May 21 20:34:36 +0000 2020,va,-1
4024,Thu May 21 20:34:33 +0000 2020,ca,1
4025,Thu May 21 20:34:29 +0000 2020,ca,-1
4026,Thu May 21 20:34:28 +0000 2020,ny,-1
4027,Thu May 21 20:34:22 +0000 2020,wa,1
4028,Thu May 21 20:34:17 +0000 2020,ny,-1
4029,Thu May 21 20:34:15 +0000 2020,fl,1
4030,Thu May 21 20:34:09 +0000 2020,ms,-1
4031,Thu May 21 20:34:06 +0000 2020,hi,1
4032,Thu May 21 20:34:04 +0000 2020,ga,-1
4033,Thu May 21 20:34:03 +0000 2020,wa,1
4034,Thu May 21 20:33:53 +0000 2020,or,-1
4035,Thu May 21 20:33:41 +0000 2020,in,1
4036,Thu May 21 20:33:41 +0000 2020,fl,1
4037,Thu May 21 20:33:41 +0000 2020,ca,1
4039,Thu May 21 20:33:38 +0000 2020,va,1
4040,Thu May 21 20:33:36 +0000 2020,il,-1
4041,Thu May 21 20:33:35 +0000 2020,ok,-1
4042,Thu May 21 20:33:35 +0000 2020,il,1
4043,Thu May 21 20:33:35 +0000 2020,in,1
4044,Thu May 21 20:33:23 +0000 2020,ca,-1
4046,Thu May 21 20:33:21 +0000 2020,pa,1
4047,Thu May 21 20:33:20 +0000 2020,ca,1
4048,Thu May 21 20:33:20 +0000 2020,va,1
4050,Thu May 21 20:33:16 +0000 2020,ma,1
4051,Thu May 21 20:33:16 +0000 2020,ca,1
4052,Thu May 21 20:33:15 +0000 2020,ia,1
4053,Thu May 21 20:33:11 +0000 2020,il,-1
4054,Thu May 21 20:33:07 +0000 2020,al,-1
4055,Thu May 21 20:33:01 +0000 2020,fl,1
4056,Thu May 21 20:32:56 +0000 2020,tx,1
4057,Thu May 21 20:32:56 +0000 2020,fl,1
4058,Thu May 21 20:32:54 +0000 2020,ny,1
4059,Thu May 21 20:32:52 +0000 2020,or,-1
4060,Thu May 21 20:32:42 +0000 2020,nc,1
4061,Thu May 21 20:32:42 +0000 2020,mi,1
4062,Thu May 21 20:32:42 +0000 2020,md,1
4063,Thu May 21 20:32:38 +0000 2020,id,-1
4064,Thu May 21 20:32:33 +0000 2020,nv,1
4065,Thu May 21 20:32:31 +0000 2020,al,1
4066,Thu May 21 20:32:29 +0000 2020,oh,1
4068,Thu May 21 20:32:25 +0000 2020,nj,-1
4069,Thu May 21 20:32:23 +0000 2020,az,-1
4070,Thu May 21 20:32:15 +0000 2020,pa,1
4071,Thu May 21 20:32:13 +0000 2020,ga,-1
4072,Thu May 21 20:32:11 +0000 2020,dc,1
4073,Thu May 21 20:32:06 +0000 2020,nj,-1
4074,Thu May 21 20:32:04 +0000 2020,ca,1
4075,Thu May 21 20:32:00 +0000 2020,al,-1
4076,Thu May 21 20:31:59 +0000 2020,ca,1
4077,Thu May 21 20:31:59 +0000 2020,tx,1
4078,Thu May 21 20:31:57 +0000 2020,la,1
4079,Thu May 21 20:31:55 +0000 2020,dc,-1
4080,Thu May 21 20:31:54 +0000 2020,fl,1
4081,Thu May 21 20:31:52 +0000 2020,nc,1
4082,Thu May 21 20:31:50 +0000 2020,nj,1
4083,Thu May 21 20:31:49 +0000 2020,il,-1
4084,Thu May 21 20:31:47 +0000 2020,ga,-1
4085,Thu May 21 20:31:46 +0000 2020,tn,-1
4086,Thu May 21 20:31:31 +0000 2020,tx,1
4087,Thu May 21 20:31:30 +0000 2020,or,1
4088,Thu May 21 20:31:20 +0000 2020,nj,-1
4090,Thu May 21 20:31:11 +0000 2020,tn,1
4091,Thu May 21 20:31:10 +0000 2020,fl,1
4092,Thu May 21 20:31:10 +0000 2020,fl,1
4093,Thu May 21 20:31:08 +0000 2020,dc,1
4094,Thu May 21 20:31:07 +0000 2020,ca,-1
4095,Thu May 21 20:31:07 +0000 2020,il,1
4096,Thu May 21 20:31:06 +0000 2020,nj,1
4097,Thu May 21 20:31:03 +0000 2020,ma,-1
4098,Thu May 21 20:31:02 +0000 2020,dc,1
4099,Thu May 21 20:30:59 +0000 2020,tn,1
4100,Thu May 21 20:30:58 +0000 2020,mi,-1
4101,Thu May 21 20:30:53 +0000 2020,ca,-1
4102,Thu May 21 20:30:49 +0000 2020,pa,-1
4103,Thu May 21 20:30:47 +0000 2020,il,-1
4104,Thu May 21 20:30:47 +0000 2020,il,1
4105,Thu May 21 20:30:44 +0000 2020,ca,1
4108,Thu May 21 20:30:38 +0000 2020,ok,1
4110,Thu May 21 20:30:33 +0000 2020,va,-1
4111,Thu May 21 20:30:29 +0000 2020,nj,-1
4112,Thu May 21 20:30:26 +0000 2020,fl,-1
4113,Thu May 21 20:30:20 +0000 2020,oh,1
4114,Thu May 21 20:30:18 +0000 2020,dc,1
4115,Thu May 21 20:30:17 +0000 2020,ny,-1
4117,Thu May 21 20:30:16 +0000 2020,ca,-1
4118,Thu May 21 20:30:14 +0000 2020,tx,-1
4120,Thu May 21 20:30:12 +0000 2020,tx,-1
4121,Thu May 21 20:30:11 +0000 2020,ok,1
4123,Thu May 21 20:30:09 +0000 2020,il,-1
4124,Thu May 21 20:30:03 +0000 2020,nc,1
4125,Thu May 21 20:30:02 +0000 2020,fl,1
4126,Thu May 21 20:30:00 +0000 2020,ks,1
4127,Thu May 21 20:30:00 +0000 2020,or,1
4128,Thu May 21 20:30:00 +0000 2020,pa,1
4129,Thu May 21 20:29:57 +0000 2020,ok,1
4130,Thu May 21 20:29:55 +0000 2020,ca,1
4131,Thu May 21 20:29:53 +0000 2020,fl,-1
4132,Thu May 21 20:29:53 +0000 2020,wa,-1
4133,Thu May 21 20:29:51 +0000 2020,mn,-1
4134,Thu May 21 20:29:49 +0000 2020,ca,-1
4135,Thu May 21 20:29:46 +0000 2020,ny,1
4136,Thu May 21 20:29:43 +0000 2020,ks,-1
4137,Thu May 21 20:29:38 +0000 2020,nc,-1
4138,Thu May 21 20:29:38 +0000 2020,ks,-1
4139,Thu May 21 20:29:32 +0000 2020,nj,1
4141,Thu May 21 20:29:27 +0000 2020,tx,-1
4142,Thu May 21 20:29:25 +0000 2020,nc,-1
4143,Thu May 21 20:29:25 +0000 2020,tx,1
4144,Thu May 21 20:29:17 +0000 2020,mo,-1
4145,Thu May 21 20:29:09 +0000 2020,ca,1
4146,Thu May 21 20:29:04 +0000 2020,ca,1
4147,Thu May 21 20:29:02 +0000 2020,oh,-1
4148,Thu May 21 20:29:02 +0000 2020,fl,1
4150,Thu May 21 20:28:53 +0000 2020,az,-1
4151,Thu May 21 20:28:50 +0000 2020,ca,1
4152,Thu May 21 20:28:48 +0000 2020,wa,-1
4153,Thu May 21 20:28:47 +0000 2020,az,-1
4154,Thu May 21 20:28:46 +0000 2020,fl,-1
4155,Thu May 21 20:28:43 +0000 2020,or,1
4156,Thu May 21 20:28:37 +0000 2020,me,-1
4157,Thu May 21 20:28:35 +0000 2020,tx,1
4158,Thu May 21 20:28:29 +0000 2020,tn,1
4159,Thu May 21 20:28:22 +0000 2020,va,1
4160,Thu May 21 20:28:20 +0000 2020,ma,-1
4161,Thu May 21 20:28:19 +0000 2020,md,-1
4162,Thu May 21 20:28:11 +0000 2020,md,-1
4163,Thu May 21 20:28:09 +0000 2020,tn,1
4164,Thu May 21 20:28:06 +0000 2020,tn,1
4166,Thu May 21 20:28:03 +0000 2020,ca,1
4167,Thu May 21 20:28:03 +0000 2020,tx,-1
4168,Thu May 21 20:27:59 +0000 2020,la,1
4169,Thu May 21 20:27:58 +0000 2020,ga,-1
4171,Thu May 21 20:27:52 +0000 2020,dc,1
4172,Thu May 21 20:27:48 +0000 2020,nc,1
4173,Thu May 21 20:27:41 +0000 2020,tx,-1
4174,Thu May 21 20:27:41 +0000 2020,al,-1
4175,Thu May 21 20:27:36 +0000 2020,ny,-1
4176,Thu May 21 20:27:34 +0000 2020,mn,1
4177,Thu May 21 20:27:31 +0000 2020,ny,-1
4178,Thu May 21 20:27:30 +0000 2020,ca,1
4180,Thu May 21 20:27:26 +0000 2020,fl,-1
4181,Thu May 21 20:27:19 +0000 2020,va,1
4182,Thu May 21 20:27:16 +0000 2020,ny,-1
4183,Thu May 21 20:27:16 +0000 2020,dc,1
4184,Thu May 21 20:27:12 +0000 2020,ne,-1
4186,Thu May 21 20:27:10 +0000 2020,ks,1
4187,Thu May 21 20:27:08 +0000 2020,fl,1
4188,Thu May 21 20:27:00 +0000 2020,ny,-1
4189,Thu May 21 20:26:59 +0000 2020,ny,-1
4190,Thu May 21 20:26:58 +0000 2020,fl,1
4191,Thu May 21 20:26:55 +0000 2020,ny,1
4192,Thu May 21 20:26:46 +0000 2020,nv,1
4193,Thu May 21 20:26:46 +0000 2020,wa,1
4194,Thu May 21 20:26:42 +0000 2020,md,-1
4195,Thu May 21 20:26:42 +0000 2020,il,1
4196,Thu May 21 20:26:37 +0000 2020,ca,1
4197,Thu May 21 20:26:34 +0000 2020,ca,1
4198,Thu May 21 20:26:34 +0000 2020,pa,1
4199,Thu May 21 20:26:26 +0000 2020,fl,-1
4200,Thu May 21 20:26:25 +0000 2020,nc,-1
4201,Thu May 21 20:26:19 +0000 2020,ca,1
4202,Thu May 21 20:26:19 +0000 2020,tn,1
4203,Thu May 21 20:26:14 +0000 2020,ga,-1
4204,Thu May 21 20:26:12 +0000 2020,fl,-1
4205,Thu May 21 20:26:10 +0000 2020,tx,1
4206,Thu May 21 20:26:06 +0000 2020,tx,-1
4207,Thu May 21 20:26:04 +0000 2020,tx,-1
4208,Thu May 21 20:26:04 +0000 2020,la,1
4209,Thu May 21 20:26:00 +0000 2020,ga,1
4210,Thu May 21 20:25:59 +0000 2020,ma,-1
4211,Thu May 21 20:25:58 +0000 2020,fl,-1
4212,Thu May 21 20:25:57 +0000 2020,md,1
4213,Thu May 21 20:25:52 +0000 2020,tx,1
4214,Thu May 21 20:25:51 +0000 2020,ca,1
4215,Thu May 21 20:25:47 +0000 2020,nh,-1
4216,Thu May 21 20:25:39 +0000 2020,ca,-1
4217,Thu May 21 20:25:38 +0000 2020,fl,1
4218,Thu May 21 20:25:36 +0000 2020,fl,1
4220,Thu May 21 20:25:33 +0000 2020,ga,1
4221,Thu May 21 20:25:33 +0000 2020,va,1
4222,Thu May 21 20:25:31 +0000 2020,fl,-1
4223,Thu May 21 20:25:31 +0000 2020,wa,-1
4224,Thu May 21 20:25:30 +0000 2020,or,-1
4226,Thu May 21 20:25:19 +0000 2020,ma,1
4227,Thu May 21 20:25:18 +0000 2020,ca,1
4228,Thu May 21 20:25:16 +0000 2020,tx,1
4229,Thu May 21 20:25:15 +0000 2020,mi,-1
4230,Thu May 21 20:25:08 +0000 2020,mn,1
4231,Thu May 21 20:25:07 +0000 2020,ny,-1
4233,Thu May 21 20:24:53 +0000 2020,va,-1
4234,Thu May 21 20:24:52 +0000 2020,wa,-1
4235,Thu May 21 20:24:48 +0000 2020,dc,-1
4236,Thu May 21 20:24:42 +0000 2020,nv,-1
4237,Thu May 21 20:24:40 +0000 2020,il,1
4238,Thu May 21 20:24:39 +0000 2020,fl,1
4239,Thu May 21 20:24:39 +0000 2020,nm,-1
4240,Thu May 21 20:24:38 +0000 2020,il,1
4241,Thu May 21 20:24:37 +0000 2020,ca,1
4242,Thu May 21 20:24:34 +0000 2020,az,1
4244,Thu May 21 20:24:29 +0000 2020,mi,1
4245,Thu May 21 20:24:29 +0000 2020,ca,-1
4246,Thu May 21 20:24:27 +0000 2020,mi,1
4247,Thu May 21 20:24:27 +0000 2020,fl,-1
4248,Thu May 21 20:24:22 +0000 2020,il,1
4249,Thu May 21 20:24:21 +0000 2020,tx,-1
4250,Thu May 21 20:24:15 +0000 2020,ar,1
4251,Thu May 21 20:24:14 +0000 2020,ga,-1
4252,Thu May 21 20:24:13 +0000 2020,il,1
4254,Thu May 21 20:24:06 +0000 2020,ny,1
4255,Thu May 21 20:24:04 +0000 2020,ca,-1
4256,Thu May 21 20:24:03 +0000 2020,ma,1
4257,Thu May 21 20:24:03 +0000 2020,tn,-1
4258,Thu May 21 20:24:02 +0000 2020,ny,1
4259,Thu May 21 20:24:00 +0000 2020,ar,1
4260,Thu May 21 20:23:58 +0000 2020,tx,-1
4261,Thu May 21 20:23:55 +0000 2020,ca,-1
4263,Thu May 21 20:23:52 +0000 2020,ca,1
4264,Thu May 21 20:23:49 +0000 2020,tn,1
4265,Thu May 21 20:23:44 +0000 2020,tx,-1
4266,Thu May 21 20:23:44 +0000 2020,ca,-1
4267,Thu May 21 20:23:43 +0000 2020,fl,1
4268,Thu May 21 20:23:35 +0000 2020,fl,1
4269,Thu May 21 20:23:27 +0000 2020,ma,-1
4270,Thu May 21 20:23:27 +0000 2020,ca,-1
4271,Thu May 21 20:23:26 +0000 2020,mi,1
4272,Thu May 21 20:23:26 +0000 2020,il,1
4273,Thu May 21 20:23:23 +0000 2020,dc,-1
4274,Thu May 21 20:23:23 +0000 2020,wi,1
4275,Thu May 21 20:23:22 +0000 2020,tn,1
4276,Thu May 21 20:23:21 +0000 2020,ga,-1
4278,Thu May 21 20:23:19 +0000 2020,oh,1
4279,Thu May 21 20:23:15 +0000 2020,la,-1
4280,Thu May 21 20:23:15 +0000 2020,co,-1
4281,Thu May 21 20:23:12 +0000 2020,wa,1
4282,Thu May 21 20:23:11 +0000 2020,al,-1
4283,Thu May 21 20:23:05 +0000 2020,va,1
4284,Thu May 21 20:23:04 +0000 2020,fl,1
4285,Thu May 21 20:23:04 +0000 2020,ny,1
4287,Thu May 21 20:23:00 +0000 2020,wi,-1
4288,Thu May 21 20:22:59 +0000 2020,ca,1
4289,Thu May 21 20:22:59 +0000 2020,dc,1
4290,Thu May 21 20:22:57 +0000 2020,ia,-1
4291,Thu May 21 20:22:56 +0000 2020,co,1
4293,Thu May 21 20:22:48 +0000 2020,tn,-1
4294,Thu May 21 20:22:41 +0000 2020,sc,1
4295,Thu May 21 20:22:37 +0000 2020,ne,-1
4296,Thu May 21 20:22:36 +0000 2020,sc,-1
4297,Thu May 21 20:22:27 +0000 2020,oh,-1
4298,Thu May 21 20:22:26 +0000 2020,ia,1
4299,Thu May 21 20:22:19 +0000 2020,ny,1
4300,Thu May 21 20:22:19 +0000 2020,tn,1
4301,Thu May 21 20:22:17 +0000 2020,tx,1
4302,Thu May 21 20:22:14 +0000 2020,ca,-1
4303,Thu May 21 20:22:10 +0000 2020,fl,-1
4304,Thu May 21 20:22:08 +0000 2020,ar,1
4305,Thu May 21 20:22:07 +0000 2020,fl,1
4307,Thu May 21 20:22:05 +0000 2020,md,-1
4308,Thu May 21 20:22:03 +0000 2020,al,1
4309,Thu May 21 20:22:03 +0000 2020,fl,1
4310,Thu May 21 20:22:02 +0000 2020,tx,1
4311,Thu May 21 20:22:02 +0000 2020,va,1
4312,Thu May 21 20:22:01 +0000 2020,ct,-1
4313,Thu May 21 20:22:00 +0000 2020,sc,1
4314,Thu May 21 20:21:58 +0000 2020,az,1
4315,Thu May 21 20:21:53 +0000 2020,ky,1
4317,Thu May 21 20:21:42 +0000 2020,dc,1
4318,Thu May 21 20:21:38 +0000 2020,ca,-1
4319,Thu May 21 20:21:36 +0000 2020,ca,1
4320,Thu May 21 20:21:33 +0000 2020,ak,1
4321,Thu May 21 20:21:32 +0000 2020,dc,1
4323,Thu May 21 20:21:27 +0000 2020,ny,1
4324,Thu May 21 20:21:24 +0000 2020,fl,1
4325,Thu May 21 20:21:18 +0000 2020,ca,1
4327,Thu May 21 20:21:15 +0000 2020,az,-1
4328,Thu May 21 20:21:01 +0000 2020,ma,-1
4329,Thu May 21 20:21:00 +0000 2020,la,-1
4330,Thu May 21 20:20:59 +0000 2020,ny,-1
4331,Thu May 21 20:20:53 +0000 2020,co,1
4332,Thu May 21 20:20:53 +0000 2020,ga,1
4333,Thu May 21 20:20:52 +0000 2020,fl,-1
4334,Thu May 21 20:20:52 +0000 2020,oh,1
4335,Thu May 21 20:20:51 +0000 2020,oh,-1
4336,Thu May 21 20:20:51 +0000 2020,ca,-1
4337,Thu May 21 20:20:45 +0000 2020,fl,1
4338,Thu May 21 20:20:44 +0000 2020,ne,1
4339,Thu May 21 20:20:43 +0000 2020,fl,1
4340,Thu May 21 20:20:36 +0000 2020,fl,1
4341,Thu May 21 20:20:35 +0000 2020,wi,1
4342,Thu May 21 20:20:35 +0000 2020,ca,1
4343,Thu May 21 20:20:35 +0000 2020,ca,1
4344,Thu May 21 20:20:32 +0000 2020,co,-1
4345,Thu May 21 20:20:23 +0000 2020,ar,1
4346,Thu May 21 20:20:22 +0000 2020,tn,-1
4347,Thu May 21 20:20:19 +0000 2020,mo,1
4348,Thu May 21 20:20:19 +0000 2020,nh,-1
4349,Thu May 21 20:20:16 +0000 2020,il,1
4352,Thu May 21 20:20:08 +0000 2020,tx,-1
4353,Thu May 21 20:20:08 +0000 2020,fl,1
4354,Thu May 21 20:20:07 +0000 2020,ca,1
4355,Thu May 21 20:20:05 +0000 2020,al,1
4356,Thu May 21 20:20:03 +0000 2020,ny,-1
4357,Thu May 21 20:20:00 +0000 2020,la,1
4358,Thu May 21 20:20:00 +0000 2020,il,1
4359,Thu May 21 20:19:56 +0000 2020,va,-1
4360,Thu May 21 20:19:53 +0000 2020,pa,1
4361,Thu May 21 20:19:47 +0000 2020,il,1
4362,Thu May 21 20:19:46 +0000 2020,nc,1
4363,Thu May 21 20:19:40 +0000 2020,ma,1
4364,Thu May 21 20:19:35 +0000 2020,ga,-1
4365,Thu May 21 20:19:34 +0000 2020,md,-1
4366,Thu May 21 20:19:34 +0000 2020,co,-1
4367,Thu May 21 20:19:27 +0000 2020,oh,1
4368,Thu May 21 20:19:27 +0000 2020,il,-1
4369,Thu May 21 20:19:23 +0000 2020,az,1
4370,Thu May 21 20:19:19 +0000 2020,ga,-1
4371,Thu May 21 20:19:19 +0000 2020,co,-1
4372,Thu May 21 20:19:18 +0000 2020,mi,-1
4374,Thu May 21 20:19:15 +0000 2020,ma,1
4375,Thu May 21 20:19:15 +0000 2020,az,-1
4376,Thu May 21 20:19:12 +0000 2020,fl,-1
4377,Thu May 21 20:18:59 +0000 2020,wi,-1
4378,Thu May 21 20:18:58 +0000 2020,mi,1
4379,Thu May 21 20:18:51 +0000 2020,az,1
4380,Thu May 21 20:18:45 +0000 2020,nc,1
4381,Thu May 21 20:18:45 +0000 2020,al,1
4382,Thu May 21 20:18:42 +0000 2020,tn,-1
4383,Thu May 21 20:18:41 +0000 2020,fl,1
4384,Thu May 21 20:18:41 +0000 2020,dc,-1
4385,Thu May 21 20:18:40 +0000 2020,ca,-1
4387,Thu May 21 20:18:38 +0000 2020,tx,-1
4388,Thu May 21 20:18:38 +0000 2020,ca,1
4390,Thu May 21 20:18:33 +0000 2020,wi,1
4391,Thu May 21 20:18:32 +0000 2020,nc,-1
4392,Thu May 21 20:18:30 +0000 2020,ri,-1
4393,Thu May 21 20:18:30 +0000 2020,il,1
4394,Thu May 21 20:18:27 +0000 2020,ne,1
4395,Thu May 21 20:18:26 +0000 2020,pa,-1
4396,Thu May 21 20:18:25 +0000 2020,ca,1
4397,Thu May 21 20:18:23 +0000 2020,nm,1
4398,Thu May 21 20:18:21 +0000 2020,az,1
4399,Thu May 21 20:18:20 +0000 2020,ia,1
4400,Thu May 21 20:18:20 +0000 2020,il,1
4401,Thu May 21 20:18:20 +0000 2020,nd,1
4402,Thu May 21 20:18:19 +0000 2020,nc,1
4403,Thu May 21 20:18:19 +0000 2020,va,1
4404,Thu May 21 20:18:17 +0000 2020,ny,-1
4405,Thu May 21 20:18:13 +0000 2020,tx,1
4406,Thu May 21 20:18:12 +0000 2020,ct,1
4407,Thu May 21 20:18:10 +0000 2020,mn,-1
4408,Thu May 21 20:18:09 +0000 2020,tx,1
4409,Thu May 21 20:18:09 +0000 2020,ga,-1
4410,Thu May 21 20:18:08 +0000 2020,ny,1
