,time,state,label
65,Fri May 15 23:57:05 +0000 2020,mo,1
66,Fri May 15 23:57:05 +0000 2020,me,-1
67,Fri May 15 23:57:05 +0000 2020,pa,1
68,Fri May 15 23:57:04 +0000 2020,mo,-1
69,Fri May 15 23:57:02 +0000 2020,fl,-1
70,Fri May 15 23:57:01 +0000 2020,fl,-1
72,Fri May 15 23:56:53 +0000 2020,tx,1
73,Fri May 15 23:56:41 +0000 2020,la,1
74,Fri May 15 23:56:41 +0000 2020,md,-1
75,Fri May 15 23:56:39 +0000 2020,ga,1
76,Fri May 15 23:56:36 +0000 2020,va,-1
77,Fri May 15 23:56:36 +0000 2020,tx,1
79,Fri May 15 23:56:36 +0000 2020,pa,-1
81,Fri May 15 23:56:32 +0000 2020,pa,-1
82,Fri May 15 23:56:30 +0000 2020,ga,1
83,Fri May 15 23:56:24 +0000 2020,ca,1
84,Fri May 15 23:56:21 +0000 2020,fl,1
85,Fri May 15 23:56:20 +0000 2020,nj,1
86,Fri May 15 23:56:19 +0000 2020,ky,1
87,Fri May 15 23:56:17 +0000 2020,az,-1
88,Fri May 15 23:56:16 +0000 2020,nj,1
89,Fri May 15 23:56:13 +0000 2020,oh,-1
90,Fri May 15 23:56:12 +0000 2020,fl,-1
91,Fri May 15 23:56:00 +0000 2020,az,1
93,Fri May 15 23:55:57 +0000 2020,la,-1
94,Fri May 15 23:55:49 +0000 2020,il,1
95,Fri May 15 23:55:48 +0000 2020,ca,-1
96,Fri May 15 23:55:37 +0000 2020,wi,1
97,Fri May 15 23:55:35 +0000 2020,mi,-1
98,Fri May 15 23:55:32 +0000 2020,ca,1
100,Fri May 15 23:55:31 +0000 2020,nj,1
101,Fri May 15 23:55:30 +0000 2020,md,1
102,Fri May 15 23:55:25 +0000 2020,ca,1
103,Fri May 15 23:55:18 +0000 2020,nj,-1
104,Fri May 15 23:55:16 +0000 2020,ma,-1
105,Fri May 15 23:55:16 +0000 2020,ga,1
106,Fri May 15 23:55:04 +0000 2020,va,1
107,Fri May 15 23:55:04 +0000 2020,il,1
108,Fri May 15 23:55:00 +0000 2020,mi,1
109,Fri May 15 23:54:54 +0000 2020,tx,1
110,Fri May 15 23:54:54 +0000 2020,pa,1
111,Fri May 15 23:54:52 +0000 2020,fl,-1
112,Fri May 15 23:54:48 +0000 2020,ca,-1
114,Fri May 15 23:54:45 +0000 2020,al,1
115,Fri May 15 23:54:41 +0000 2020,pa,-1
116,Fri May 15 23:54:39 +0000 2020,ca,1
117,Fri May 15 23:54:34 +0000 2020,tx,-1
118,Fri May 15 23:54:34 +0000 2020,nm,1
119,Fri May 15 23:54:34 +0000 2020,oh,1
120,Fri May 15 23:54:32 +0000 2020,ca,1
121,Fri May 15 23:54:28 +0000 2020,oh,1
122,Fri May 15 23:54:22 +0000 2020,nm,1
123,Fri May 15 23:54:20 +0000 2020,wa,-1
124,Fri May 15 23:54:20 +0000 2020,ri,1
126,Fri May 15 23:54:14 +0000 2020,pa,1
127,Fri May 15 23:54:12 +0000 2020,ga,-1
129,Fri May 15 23:54:09 +0000 2020,mo,1
130,Fri May 15 23:54:08 +0000 2020,pa,1
131,Fri May 15 23:54:07 +0000 2020,az,1
132,Fri May 15 23:54:05 +0000 2020,ar,-1
133,Fri May 15 23:53:59 +0000 2020,ca,-1
134,Fri May 15 23:53:58 +0000 2020,ca,1
135,Fri May 15 23:53:56 +0000 2020,pa,1
136,Fri May 15 23:53:52 +0000 2020,az,-1
139,Fri May 15 23:53:47 +0000 2020,ok,1
140,Fri May 15 23:53:40 +0000 2020,ca,-1
141,Fri May 15 23:53:38 +0000 2020,il,1
142,Fri May 15 23:53:37 +0000 2020,nj,-1
143,Fri May 15 23:53:33 +0000 2020,ny,1
144,Fri May 15 23:53:23 +0000 2020,me,-1
147,Fri May 15 23:53:18 +0000 2020,ny,-1
148,Fri May 15 23:53:14 +0000 2020,ca,-1
149,Fri May 15 23:53:13 +0000 2020,tx,1
151,Fri May 15 23:53:12 +0000 2020,il,-1
152,Fri May 15 23:53:11 +0000 2020,nc,1
153,Fri May 15 23:53:10 +0000 2020,ia,-1
154,Fri May 15 23:53:04 +0000 2020,tx,1
155,Fri May 15 23:53:02 +0000 2020,ri,1
156,Fri May 15 23:53:02 +0000 2020,ma,-1
157,Fri May 15 23:52:57 +0000 2020,ga,-1
158,Fri May 15 23:52:52 +0000 2020,az,1
159,Fri May 15 23:52:47 +0000 2020,wa,1
160,Fri May 15 23:52:47 +0000 2020,fl,-1
161,Fri May 15 23:52:44 +0000 2020,ca,-1
162,Fri May 15 23:52:42 +0000 2020,nv,1
163,Fri May 15 23:52:37 +0000 2020,mi,1
164,Fri May 15 23:52:37 +0000 2020,ny,-1
165,Fri May 15 23:52:35 +0000 2020,nc,1
166,Fri May 15 23:52:31 +0000 2020,az,-1
167,Fri May 15 23:52:27 +0000 2020,wa,1
168,Fri May 15 23:52:27 +0000 2020,md,-1
170,Fri May 15 23:52:26 +0000 2020,dc,-1
171,Fri May 15 23:52:20 +0000 2020,co,-1
172,Fri May 15 23:52:19 +0000 2020,tx,-1
174,Fri May 15 23:52:16 +0000 2020,or,-1
176,Fri May 15 23:52:15 +0000 2020,mo,-1
177,Fri May 15 23:52:13 +0000 2020,me,-1
178,Fri May 15 23:52:09 +0000 2020,co,1
179,Fri May 15 23:52:07 +0000 2020,va,-1
180,Fri May 15 23:52:07 +0000 2020,dc,1
181,Fri May 15 23:52:03 +0000 2020,ny,1
182,Fri May 15 23:52:02 +0000 2020,sc,1
183,Fri May 15 23:52:02 +0000 2020,dc,1
185,Fri May 15 23:51:46 +0000 2020,sc,-1
189,Fri May 15 23:51:32 +0000 2020,nc,-1
192,Fri May 15 23:51:25 +0000 2020,ca,-1
193,Fri May 15 23:51:24 +0000 2020,or,1
194,Fri May 15 23:51:24 +0000 2020,il,-1
195,Fri May 15 23:51:23 +0000 2020,ca,-1
196,Fri May 15 23:51:22 +0000 2020,ne,-1
198,Fri May 15 23:51:10 +0000 2020,ca,1
199,Fri May 15 23:51:08 +0000 2020,tx,-1
200,Fri May 15 23:51:00 +0000 2020,mi,-1
201,Fri May 15 23:50:57 +0000 2020,ok,1
202,Fri May 15 23:50:53 +0000 2020,oh,-1
203,Fri May 15 23:50:52 +0000 2020,or,1
204,Fri May 15 23:50:50 +0000 2020,il,-1
205,Fri May 15 23:50:49 +0000 2020,ca,1
206,Fri May 15 23:50:48 +0000 2020,ny,1
207,Fri May 15 23:50:48 +0000 2020,ok,-1
208,Fri May 15 23:50:47 +0000 2020,ar,1
210,Fri May 15 23:50:42 +0000 2020,nj,1
211,Fri May 15 23:50:37 +0000 2020,id,1
212,Fri May 15 23:50:36 +0000 2020,il,1
214,Fri May 15 23:50:27 +0000 2020,ca,1
215,Fri May 15 23:50:26 +0000 2020,ny,-1
216,Fri May 15 23:50:26 +0000 2020,ca,-1
217,Fri May 15 23:50:20 +0000 2020,fl,1
218,Fri May 15 23:50:18 +0000 2020,nj,1
222,Fri May 15 23:50:13 +0000 2020,il,-1
223,Fri May 15 23:50:12 +0000 2020,tn,-1
224,Fri May 15 23:50:09 +0000 2020,fl,1
225,Fri May 15 23:50:06 +0000 2020,ks,1
226,Fri May 15 23:50:05 +0000 2020,de,-1
227,Fri May 15 23:50:03 +0000 2020,nm,1
228,Fri May 15 23:50:02 +0000 2020,pa,1
230,Fri May 15 23:50:00 +0000 2020,ca,-1
231,Fri May 15 23:49:56 +0000 2020,sc,-1
232,Fri May 15 23:49:55 +0000 2020,tn,1
233,Fri May 15 23:49:53 +0000 2020,oh,1
234,Fri May 15 23:49:53 +0000 2020,va,1
235,Fri May 15 23:49:53 +0000 2020,tx,1
236,Fri May 15 23:49:53 +0000 2020,ca,1
237,Fri May 15 23:49:48 +0000 2020,il,-1
238,Fri May 15 23:49:47 +0000 2020,nc,-1
239,Fri May 15 23:49:41 +0000 2020,tx,1
240,Fri May 15 23:49:39 +0000 2020,sc,-1
241,Fri May 15 23:49:36 +0000 2020,tx,1
242,Fri May 15 23:49:31 +0000 2020,oh,-1
244,Fri May 15 23:49:28 +0000 2020,ca,-1
245,Fri May 15 23:49:27 +0000 2020,md,-1
246,Fri May 15 23:49:26 +0000 2020,tx,1
247,Fri May 15 23:49:19 +0000 2020,ca,1
248,Fri May 15 23:49:15 +0000 2020,nv,1
250,Fri May 15 23:49:09 +0000 2020,mn,1
252,Fri May 15 23:49:05 +0000 2020,ut,-1
253,Fri May 15 23:49:03 +0000 2020,al,-1
254,Fri May 15 23:49:03 +0000 2020,sc,1
255,Fri May 15 23:49:01 +0000 2020,co,1
257,Fri May 15 23:49:00 +0000 2020,md,-1
258,Fri May 15 23:48:59 +0000 2020,la,1
259,Fri May 15 23:48:52 +0000 2020,ok,1
260,Fri May 15 23:48:51 +0000 2020,ga,-1
262,Fri May 15 23:48:43 +0000 2020,tx,-1
263,Fri May 15 23:48:41 +0000 2020,va,1
264,Fri May 15 23:48:40 +0000 2020,ca,1
266,Fri May 15 23:48:37 +0000 2020,ca,1
267,Fri May 15 23:48:37 +0000 2020,nh,-1
268,Fri May 15 23:48:32 +0000 2020,mt,1
269,Fri May 15 23:48:30 +0000 2020,md,-1
270,Fri May 15 23:48:29 +0000 2020,ca,1
271,Fri May 15 23:48:21 +0000 2020,mo,1
272,Fri May 15 23:48:16 +0000 2020,va,1
273,Fri May 15 23:48:08 +0000 2020,ca,1
274,Fri May 15 23:48:07 +0000 2020,ny,1
275,Fri May 15 23:48:06 +0000 2020,ca,1
276,Fri May 15 23:48:06 +0000 2020,ca,-1
277,Fri May 15 23:48:02 +0000 2020,az,-1
278,Fri May 15 23:48:00 +0000 2020,tx,1
279,Fri May 15 23:47:57 +0000 2020,or,1
280,Fri May 15 23:47:54 +0000 2020,az,1
281,Fri May 15 23:47:51 +0000 2020,ca,1
282,Fri May 15 23:47:42 +0000 2020,md,-1
283,Fri May 15 23:47:41 +0000 2020,wi,1
284,Fri May 15 23:47:41 +0000 2020,va,1
285,Fri May 15 23:47:37 +0000 2020,sc,1
286,Fri May 15 23:47:35 +0000 2020,dc,1
287,Fri May 15 23:47:34 +0000 2020,mi,1
288,Fri May 15 23:47:24 +0000 2020,tx,1
289,Fri May 15 23:47:23 +0000 2020,tx,-1
290,Fri May 15 23:47:22 +0000 2020,pa,1
291,Fri May 15 23:47:18 +0000 2020,ca,1
292,Fri May 15 23:47:16 +0000 2020,ia,-1
294,Fri May 15 23:47:11 +0000 2020,pa,1
295,Fri May 15 23:47:11 +0000 2020,or,-1
296,Fri May 15 23:47:11 +0000 2020,ca,1
297,Fri May 15 23:47:09 +0000 2020,tx,-1
298,Fri May 15 23:47:08 +0000 2020,ca,-1
299,Fri May 15 23:47:05 +0000 2020,il,-1
300,Fri May 15 23:47:03 +0000 2020,il,-1
301,Fri May 15 23:46:57 +0000 2020,ky,1
302,Fri May 15 23:46:51 +0000 2020,az,1
304,Fri May 15 23:46:49 +0000 2020,fl,-1
305,Fri May 15 23:46:48 +0000 2020,ca,1
306,Fri May 15 23:46:40 +0000 2020,ca,-1
307,Fri May 15 23:46:36 +0000 2020,fl,1
308,Fri May 15 23:46:35 +0000 2020,tx,1
309,Fri May 15 23:46:33 +0000 2020,az,1
310,Fri May 15 23:46:32 +0000 2020,ny,1
311,Fri May 15 23:46:32 +0000 2020,nc,1
312,Fri May 15 23:46:31 +0000 2020,ca,-1
313,Fri May 15 23:46:31 +0000 2020,il,1
314,Fri May 15 23:46:30 +0000 2020,ny,1
315,Fri May 15 23:46:29 +0000 2020,pa,-1
317,Fri May 15 23:46:27 +0000 2020,ca,-1
318,Fri May 15 23:46:26 +0000 2020,az,-1
320,Fri May 15 23:46:24 +0000 2020,va,-1
321,Fri May 15 23:46:22 +0000 2020,ny,1
322,Fri May 15 23:46:20 +0000 2020,tx,1
323,Fri May 15 23:46:13 +0000 2020,la,1
324,Fri May 15 23:46:07 +0000 2020,wi,-1
325,Fri May 15 23:46:06 +0000 2020,ca,-1
326,Fri May 15 23:46:04 +0000 2020,co,1
327,Fri May 15 23:46:03 +0000 2020,pa,1
328,Fri May 15 23:46:02 +0000 2020,pa,1
329,Fri May 15 23:45:57 +0000 2020,nv,1
330,Fri May 15 23:45:51 +0000 2020,tn,1
331,Fri May 15 23:45:45 +0000 2020,nj,-1
332,Fri May 15 23:45:42 +0000 2020,tn,1
334,Fri May 15 23:45:38 +0000 2020,ma,1
335,Fri May 15 23:45:34 +0000 2020,ny,1
336,Fri May 15 23:45:34 +0000 2020,pa,-1
337,Fri May 15 23:45:34 +0000 2020,md,-1
339,Fri May 15 23:45:32 +0000 2020,oh,1
340,Fri May 15 23:45:32 +0000 2020,ga,1
341,Fri May 15 23:45:30 +0000 2020,tx,1
342,Fri May 15 23:45:29 +0000 2020,nm,1
344,Fri May 15 23:45:26 +0000 2020,fl,1
345,Fri May 15 23:45:26 +0000 2020,ny,1
346,Fri May 15 23:45:22 +0000 2020,ca,1
347,Fri May 15 23:45:22 +0000 2020,fl,-1
350,Fri May 15 23:45:20 +0000 2020,ny,-1
351,Fri May 15 23:45:19 +0000 2020,tx,-1
352,Fri May 15 23:45:18 +0000 2020,fl,1
353,Fri May 15 23:45:17 +0000 2020,va,-1
354,Fri May 15 23:45:17 +0000 2020,ky,-1
355,Fri May 15 23:45:06 +0000 2020,dc,1
357,Fri May 15 23:45:04 +0000 2020,fl,-1
358,Fri May 15 23:45:04 +0000 2020,md,1
359,Fri May 15 23:45:02 +0000 2020,co,1
360,Fri May 15 23:45:01 +0000 2020,fl,1
361,Fri May 15 23:44:59 +0000 2020,pa,-1
362,Fri May 15 23:44:54 +0000 2020,md,-1
363,Fri May 15 23:44:53 +0000 2020,al,1
364,Fri May 15 23:44:53 +0000 2020,tx,1
365,Fri May 15 23:44:52 +0000 2020,ky,1
366,Fri May 15 23:44:50 +0000 2020,tx,-1
367,Fri May 15 23:44:48 +0000 2020,mi,-1
368,Fri May 15 23:44:46 +0000 2020,al,-1
369,Fri May 15 23:44:46 +0000 2020,tx,-1
370,Fri May 15 23:44:45 +0000 2020,oh,1
371,Fri May 15 23:44:45 +0000 2020,ca,-1
372,Fri May 15 23:44:33 +0000 2020,ca,-1
373,Fri May 15 23:44:31 +0000 2020,wa,1
374,Fri May 15 23:44:26 +0000 2020,ny,-1
375,Fri May 15 23:44:26 +0000 2020,ny,1
376,Fri May 15 23:44:24 +0000 2020,az,-1
377,Fri May 15 23:44:22 +0000 2020,ny,1
378,Fri May 15 23:44:20 +0000 2020,il,-1
379,Fri May 15 23:44:12 +0000 2020,al,-1
380,Fri May 15 23:43:58 +0000 2020,ca,1
381,Fri May 15 23:43:58 +0000 2020,ca,-1
382,Fri May 15 23:43:54 +0000 2020,tx,-1
383,Fri May 15 23:43:51 +0000 2020,tx,1
384,Fri May 15 23:43:51 +0000 2020,pa,-1
385,Fri May 15 23:43:48 +0000 2020,ca,1
386,Fri May 15 23:43:44 +0000 2020,mi,-1
387,Fri May 15 23:43:42 +0000 2020,ca,-1
388,Fri May 15 23:43:42 +0000 2020,ny,-1
389,Fri May 15 23:43:40 +0000 2020,pa,1
391,Fri May 15 23:43:34 +0000 2020,oh,-1
392,Fri May 15 23:43:32 +0000 2020,ok,1
393,Fri May 15 23:43:31 +0000 2020,ca,-1
395,Fri May 15 23:43:25 +0000 2020,ok,1
396,Fri May 15 23:43:22 +0000 2020,ny,-1
397,Fri May 15 23:43:21 +0000 2020,ca,-1
400,Fri May 15 23:43:16 +0000 2020,id,-1
401,Fri May 15 23:43:10 +0000 2020,ga,-1
402,Fri May 15 23:43:05 +0000 2020,hi,1
403,Fri May 15 23:43:03 +0000 2020,fl,1
404,Fri May 15 23:43:01 +0000 2020,mn,-1
406,Fri May 15 23:43:00 +0000 2020,tx,-1
407,Fri May 15 23:42:50 +0000 2020,wi,-1
408,Fri May 15 23:42:48 +0000 2020,ct,-1
409,Fri May 15 23:42:47 +0000 2020,in,-1
410,Fri May 15 23:42:45 +0000 2020,fl,-1
412,Fri May 15 23:42:35 +0000 2020,md,1
413,Fri May 15 23:42:34 +0000 2020,oh,1
414,Fri May 15 23:42:29 +0000 2020,ca,-1
415,Fri May 15 23:42:26 +0000 2020,tx,1
416,Fri May 15 23:42:23 +0000 2020,ca,1
417,Fri May 15 23:42:16 +0000 2020,ny,1
418,Fri May 15 23:42:15 +0000 2020,pa,1
419,Fri May 15 23:42:15 +0000 2020,ny,-1
420,Fri May 15 23:42:13 +0000 2020,mo,1
422,Fri May 15 23:42:03 +0000 2020,mn,-1
423,Fri May 15 23:42:00 +0000 2020,ny,1
425,Fri May 15 23:41:50 +0000 2020,va,-1
426,Fri May 15 23:41:48 +0000 2020,pa,1
427,Fri May 15 23:41:47 +0000 2020,in,-1
428,Fri May 15 23:41:43 +0000 2020,ga,1
429,Fri May 15 23:41:42 +0000 2020,wa,-1
430,Fri May 15 23:41:36 +0000 2020,ny,-1
431,Fri May 15 23:41:28 +0000 2020,fl,1
432,Fri May 15 23:41:15 +0000 2020,mo,1
433,Fri May 15 23:41:06 +0000 2020,wi,-1
434,Fri May 15 23:41:05 +0000 2020,ky,-1
435,Fri May 15 23:41:02 +0000 2020,nc,1
436,Fri May 15 23:41:00 +0000 2020,ny,-1
437,Fri May 15 23:40:59 +0000 2020,or,-1
438,Fri May 15 23:40:56 +0000 2020,ks,-1
439,Fri May 15 23:40:42 +0000 2020,ct,-1
440,Fri May 15 23:40:42 +0000 2020,md,-1
441,Fri May 15 23:40:41 +0000 2020,fl,-1
443,Fri May 15 23:40:32 +0000 2020,wa,1
444,Fri May 15 23:40:32 +0000 2020,pr,1
445,Fri May 15 23:40:25 +0000 2020,ny,-1
446,Fri May 15 23:40:23 +0000 2020,az,-1
447,Fri May 15 23:40:21 +0000 2020,nc,1
448,Fri May 15 23:40:18 +0000 2020,nm,1
449,Fri May 15 23:40:16 +0000 2020,ny,1
450,Fri May 15 23:40:12 +0000 2020,mn,1
451,Fri May 15 23:40:08 +0000 2020,tx,-1
452,Fri May 15 23:40:08 +0000 2020,wa,-1
453,Fri May 15 23:40:04 +0000 2020,ga,1
454,Fri May 15 23:39:59 +0000 2020,nd,1
456,Fri May 15 23:39:56 +0000 2020,tn,1
457,Fri May 15 23:39:55 +0000 2020,tx,1
458,Fri May 15 23:39:54 +0000 2020,ca,1
459,Fri May 15 23:39:52 +0000 2020,ga,1
461,Fri May 15 23:39:47 +0000 2020,az,-1
462,Fri May 15 23:39:44 +0000 2020,ga,1
463,Fri May 15 23:39:44 +0000 2020,ca,-1
464,Fri May 15 23:39:44 +0000 2020,pa,1
466,Fri May 15 23:39:37 +0000 2020,ca,-1
467,Fri May 15 23:39:36 +0000 2020,tx,-1
468,Fri May 15 23:39:29 +0000 2020,nm,1
469,Fri May 15 23:39:28 +0000 2020,tn,1
470,Fri May 15 23:39:28 +0000 2020,sc,1
471,Fri May 15 23:39:27 +0000 2020,az,1
472,Fri May 15 23:39:25 +0000 2020,il,1
473,Fri May 15 23:39:24 +0000 2020,dc,-1
475,Fri May 15 23:39:20 +0000 2020,wa,-1
476,Fri May 15 23:39:19 +0000 2020,or,-1
478,Fri May 15 23:39:15 +0000 2020,pa,1
479,Fri May 15 23:39:09 +0000 2020,fl,1
480,Fri May 15 23:39:07 +0000 2020,ca,-1
482,Fri May 15 23:39:05 +0000 2020,la,1
483,Fri May 15 23:39:04 +0000 2020,ny,-1
484,Fri May 15 23:39:02 +0000 2020,dc,-1
485,Fri May 15 23:38:59 +0000 2020,la,1
486,Fri May 15 23:38:57 +0000 2020,or,1
487,Fri May 15 23:38:57 +0000 2020,il,-1
488,Fri May 15 23:38:46 +0000 2020,il,-1
489,Fri May 15 23:38:41 +0000 2020,az,-1
490,Fri May 15 23:38:39 +0000 2020,me,1
491,Fri May 15 23:38:39 +0000 2020,mn,-1
492,Fri May 15 23:38:38 +0000 2020,fl,1
493,Fri May 15 23:38:30 +0000 2020,tx,-1
494,Fri May 15 23:38:29 +0000 2020,fl,1
495,Fri May 15 23:38:28 +0000 2020,ga,1
496,Fri May 15 23:38:22 +0000 2020,md,1
497,Fri May 15 23:38:21 +0000 2020,or,-1
498,Fri May 15 23:38:19 +0000 2020,mo,1
499,Fri May 15 23:38:19 +0000 2020,az,1
500,Fri May 15 23:38:18 +0000 2020,ca,-1
501,Fri May 15 23:38:14 +0000 2020,id,-1
502,Fri May 15 23:38:12 +0000 2020,ks,-1
504,Fri May 15 23:38:08 +0000 2020,az,1
505,Fri May 15 23:38:07 +0000 2020,ca,1
506,Fri May 15 23:38:06 +0000 2020,ny,-1
507,Fri May 15 23:38:06 +0000 2020,mn,1
508,Fri May 15 23:38:05 +0000 2020,il,1
509,Fri May 15 23:38:04 +0000 2020,ar,-1
511,Fri May 15 23:38:02 +0000 2020,fl,-1
512,Fri May 15 23:37:55 +0000 2020,nd,1
513,Fri May 15 23:37:53 +0000 2020,nj,1
514,Fri May 15 23:37:46 +0000 2020,ok,1
515,Fri May 15 23:37:40 +0000 2020,tx,1
516,Fri May 15 23:37:39 +0000 2020,tn,1
517,Fri May 15 23:37:39 +0000 2020,co,-1
518,Fri May 15 23:37:38 +0000 2020,nh,-1
519,Fri May 15 23:37:37 +0000 2020,ca,1
520,Fri May 15 23:37:35 +0000 2020,ga,1
521,Fri May 15 23:37:29 +0000 2020,mi,-1
522,Fri May 15 23:37:28 +0000 2020,ky,-1
523,Fri May 15 23:37:25 +0000 2020,or,1
524,Fri May 15 23:37:25 +0000 2020,ia,-1
525,Fri May 15 23:37:18 +0000 2020,mn,-1
526,Fri May 15 23:37:17 +0000 2020,fl,1
527,Fri May 15 23:37:13 +0000 2020,va,1
528,Fri May 15 23:37:11 +0000 2020,tx,-1
529,Fri May 15 23:37:09 +0000 2020,nj,1
530,Fri May 15 23:37:09 +0000 2020,ma,1
532,Fri May 15 23:37:04 +0000 2020,mo,1
533,Fri May 15 23:37:03 +0000 2020,wi,1
534,Fri May 15 23:37:03 +0000 2020,ny,1
535,Fri May 15 23:37:03 +0000 2020,ct,1
536,Fri May 15 23:37:03 +0000 2020,nm,-1
537,Fri May 15 23:37:03 +0000 2020,fl,1
538,Fri May 15 23:36:55 +0000 2020,tx,1
539,Fri May 15 23:36:53 +0000 2020,nh,-1
540,Fri May 15 23:36:49 +0000 2020,mi,-1
541,Fri May 15 23:36:48 +0000 2020,fl,1
542,Fri May 15 23:36:47 +0000 2020,co,1
543,Fri May 15 23:36:45 +0000 2020,tx,-1
544,Fri May 15 23:36:43 +0000 2020,ca,1
545,Fri May 15 23:36:43 +0000 2020,ny,-1
546,Fri May 15 23:36:42 +0000 2020,ca,1
547,Fri May 15 23:36:42 +0000 2020,pa,-1
548,Fri May 15 23:36:41 +0000 2020,ny,1
549,Fri May 15 23:36:39 +0000 2020,me,-1
550,Fri May 15 23:36:37 +0000 2020,nv,1
551,Fri May 15 23:36:37 +0000 2020,il,1
552,Fri May 15 23:36:30 +0000 2020,ca,-1
553,Fri May 15 23:36:25 +0000 2020,tx,1
555,Fri May 15 23:36:18 +0000 2020,mo,1
557,Fri May 15 23:36:15 +0000 2020,tx,-1
558,Fri May 15 23:36:15 +0000 2020,md,1
559,Fri May 15 23:36:12 +0000 2020,ca,-1
560,Fri May 15 23:36:11 +0000 2020,pa,1
561,Fri May 15 23:36:10 +0000 2020,oh,1
562,Fri May 15 23:36:07 +0000 2020,ny,-1
565,Fri May 15 23:36:06 +0000 2020,fl,1
569,Fri May 15 23:36:00 +0000 2020,nc,1
570,Fri May 15 23:35:56 +0000 2020,fl,1
571,Fri May 15 23:35:54 +0000 2020,ct,-1
572,Fri May 15 23:35:51 +0000 2020,il,-1
573,Fri May 15 23:35:48 +0000 2020,ca,-1
574,Fri May 15 23:35:48 +0000 2020,wv,1
575,Fri May 15 23:35:47 +0000 2020,il,1
576,Fri May 15 23:35:45 +0000 2020,pa,-1
577,Fri May 15 23:35:38 +0000 2020,ca,-1
578,Fri May 15 23:35:36 +0000 2020,ar,1
579,Fri May 15 23:35:32 +0000 2020,oh,-1
580,Fri May 15 23:35:31 +0000 2020,ca,-1
581,Fri May 15 23:35:30 +0000 2020,ms,-1
582,Fri May 15 23:35:29 +0000 2020,ny,1
583,Fri May 15 23:35:28 +0000 2020,ny,-1
585,Fri May 15 23:35:26 +0000 2020,mi,-1
587,Fri May 15 23:35:21 +0000 2020,fl,1
588,Fri May 15 23:35:18 +0000 2020,tx,-1
589,Fri May 15 23:35:16 +0000 2020,ma,1
590,Fri May 15 23:35:15 +0000 2020,fl,-1
592,Fri May 15 23:35:10 +0000 2020,pr,-1
594,Fri May 15 23:35:08 +0000 2020,ca,-1
595,Fri May 15 23:35:04 +0000 2020,nv,1
596,Fri May 15 23:35:03 +0000 2020,mn,-1
597,Fri May 15 23:35:01 +0000 2020,ca,1
