,time,state,label
194,Mon May 11 23:53:51 +0000 2020,ma,1
195,Mon May 11 23:53:50 +0000 2020,ky,-1
196,Mon May 11 23:53:49 +0000 2020,ca,-1
197,Mon May 11 23:53:46 +0000 2020,co,1
198,Mon May 11 23:53:46 +0000 2020,tx,1
199,Mon May 11 23:53:43 +0000 2020,ri,-1
200,Mon May 11 23:53:42 +0000 2020,nj,1
201,Mon May 11 23:53:42 +0000 2020,fl,-1
202,Mon May 11 23:53:42 +0000 2020,pa,-1
203,Mon May 11 23:53:39 +0000 2020,md,-1
204,Mon May 11 23:53:37 +0000 2020,ct,-1
205,Mon May 11 23:53:34 +0000 2020,fl,-1
206,Mon May 11 23:53:33 +0000 2020,md,-1
207,Mon May 11 23:53:31 +0000 2020,pa,-1
208,Mon May 11 23:53:31 +0000 2020,il,1
209,Mon May 11 23:53:25 +0000 2020,ca,-1
210,Mon May 11 23:53:17 +0000 2020,tn,1
211,Mon May 11 23:53:17 +0000 2020,pa,1
212,Mon May 11 23:53:17 +0000 2020,il,-1
213,Mon May 11 23:53:14 +0000 2020,ma,-1
214,Mon May 11 23:53:11 +0000 2020,fl,1
215,Mon May 11 23:53:11 +0000 2020,dc,-1
217,Mon May 11 23:53:07 +0000 2020,pa,1
218,Mon May 11 23:53:05 +0000 2020,mn,-1
219,Mon May 11 23:53:05 +0000 2020,ga,-1
220,Mon May 11 23:53:00 +0000 2020,fl,1
221,Mon May 11 23:52:58 +0000 2020,ca,-1
222,Mon May 11 23:52:58 +0000 2020,ca,1
223,Mon May 11 23:52:55 +0000 2020,ca,1
224,Mon May 11 23:52:52 +0000 2020,ca,1
225,Mon May 11 23:52:52 +0000 2020,ms,-1
226,Mon May 11 23:52:51 +0000 2020,il,-1
227,Mon May 11 23:52:51 +0000 2020,ri,1
228,Mon May 11 23:52:50 +0000 2020,fl,-1
229,Mon May 11 23:52:46 +0000 2020,pa,-1
230,Mon May 11 23:52:46 +0000 2020,in,1
231,Mon May 11 23:52:45 +0000 2020,wi,1
232,Mon May 11 23:52:43 +0000 2020,ca,1
233,Mon May 11 23:52:40 +0000 2020,tx,-1
234,Mon May 11 23:52:37 +0000 2020,mi,1
235,Mon May 11 23:52:37 +0000 2020,pr,-1
236,Mon May 11 23:52:36 +0000 2020,ny,1
237,Mon May 11 23:52:35 +0000 2020,pa,1
238,Mon May 11 23:52:35 +0000 2020,il,-1
239,Mon May 11 23:52:33 +0000 2020,ga,-1
240,Mon May 11 23:52:31 +0000 2020,ca,-1
241,Mon May 11 23:52:29 +0000 2020,ca,1
242,Mon May 11 23:52:28 +0000 2020,il,1
243,Mon May 11 23:52:24 +0000 2020,la,1
244,Mon May 11 23:52:23 +0000 2020,oh,-1
246,Mon May 11 23:52:18 +0000 2020,or,-1
247,Mon May 11 23:52:17 +0000 2020,ga,1
248,Mon May 11 23:52:17 +0000 2020,la,1
249,Mon May 11 23:52:15 +0000 2020,tx,1
250,Mon May 11 23:52:14 +0000 2020,pa,-1
252,Mon May 11 23:52:08 +0000 2020,in,-1
253,Mon May 11 23:52:06 +0000 2020,ia,1
254,Mon May 11 23:52:06 +0000 2020,ut,-1
255,Mon May 11 23:52:05 +0000 2020,fl,-1
256,Mon May 11 23:52:00 +0000 2020,tx,-1
257,Mon May 11 23:52:00 +0000 2020,ca,-1
258,Mon May 11 23:51:59 +0000 2020,pa,1
259,Mon May 11 23:51:58 +0000 2020,il,1
261,Mon May 11 23:51:57 +0000 2020,ma,1
262,Mon May 11 23:51:57 +0000 2020,ne,1
263,Mon May 11 23:51:53 +0000 2020,il,1
264,Mon May 11 23:51:48 +0000 2020,hi,1
265,Mon May 11 23:51:43 +0000 2020,or,1
266,Mon May 11 23:51:39 +0000 2020,ca,-1
268,Mon May 11 23:51:37 +0000 2020,nm,-1
269,Mon May 11 23:51:33 +0000 2020,oh,1
270,Mon May 11 23:51:31 +0000 2020,md,-1
271,Mon May 11 23:51:30 +0000 2020,ny,-1
272,Mon May 11 23:51:28 +0000 2020,tn,1
273,Mon May 11 23:51:27 +0000 2020,pa,1
274,Mon May 11 23:51:26 +0000 2020,nh,-1
275,Mon May 11 23:51:23 +0000 2020,ny,1
276,Mon May 11 23:51:20 +0000 2020,ca,-1
277,Mon May 11 23:51:15 +0000 2020,tn,-1
278,Mon May 11 23:51:09 +0000 2020,pa,1
279,Mon May 11 23:51:04 +0000 2020,ca,-1
280,Mon May 11 23:51:03 +0000 2020,nv,-1
281,Mon May 11 23:51:00 +0000 2020,pa,-1
282,Mon May 11 23:50:59 +0000 2020,ok,1
284,Mon May 11 23:50:58 +0000 2020,pa,-1
285,Mon May 11 23:50:55 +0000 2020,dc,1
286,Mon May 11 23:50:54 +0000 2020,pa,1
287,Mon May 11 23:50:52 +0000 2020,ca,-1
288,Mon May 11 23:50:52 +0000 2020,va,-1
289,Mon May 11 23:50:51 +0000 2020,sc,1
290,Mon May 11 23:50:49 +0000 2020,ca,-1
291,Mon May 11 23:50:48 +0000 2020,co,-1
292,Mon May 11 23:50:42 +0000 2020,mo,-1
293,Mon May 11 23:50:40 +0000 2020,mi,-1
294,Mon May 11 23:50:38 +0000 2020,pa,1
295,Mon May 11 23:50:38 +0000 2020,ga,-1
297,Mon May 11 23:50:31 +0000 2020,va,1
298,Mon May 11 23:50:30 +0000 2020,ny,-1
299,Mon May 11 23:50:30 +0000 2020,wa,-1
300,Mon May 11 23:50:28 +0000 2020,la,-1
301,Mon May 11 23:50:27 +0000 2020,nj,-1
302,Mon May 11 23:50:27 +0000 2020,ca,-1
303,Mon May 11 23:50:26 +0000 2020,co,1
304,Mon May 11 23:50:25 +0000 2020,oh,-1
305,Mon May 11 23:50:23 +0000 2020,sc,1
307,Mon May 11 23:50:22 +0000 2020,tn,1
309,Mon May 11 23:50:17 +0000 2020,fl,1
310,Mon May 11 23:50:15 +0000 2020,ne,1
311,Mon May 11 23:50:14 +0000 2020,or,-1
312,Mon May 11 23:50:13 +0000 2020,ks,1
313,Mon May 11 23:50:12 +0000 2020,nh,-1
314,Mon May 11 23:50:12 +0000 2020,ky,1
315,Mon May 11 23:50:08 +0000 2020,nj,1
316,Mon May 11 23:50:07 +0000 2020,oh,-1
317,Mon May 11 23:50:02 +0000 2020,wi,1
318,Mon May 11 23:50:02 +0000 2020,mi,1
320,Mon May 11 23:49:58 +0000 2020,ia,-1
321,Mon May 11 23:49:57 +0000 2020,wa,1
322,Mon May 11 23:49:57 +0000 2020,ny,-1
323,Mon May 11 23:49:55 +0000 2020,wi,1
324,Mon May 11 23:49:54 +0000 2020,il,-1
326,Mon May 11 23:49:49 +0000 2020,wa,1
327,Mon May 11 23:49:48 +0000 2020,tx,1
329,Mon May 11 23:49:39 +0000 2020,tx,-1
330,Mon May 11 23:49:37 +0000 2020,pa,-1
331,Mon May 11 23:49:36 +0000 2020,tn,1
332,Mon May 11 23:49:33 +0000 2020,fl,-1
333,Mon May 11 23:49:32 +0000 2020,ma,1
334,Mon May 11 23:49:30 +0000 2020,ne,-1
335,Mon May 11 23:49:29 +0000 2020,md,-1
336,Mon May 11 23:49:28 +0000 2020,oh,-1
337,Mon May 11 23:49:28 +0000 2020,nj,1
338,Mon May 11 23:49:24 +0000 2020,nh,-1
339,Mon May 11 23:49:23 +0000 2020,ca,-1
340,Mon May 11 23:49:22 +0000 2020,nv,-1
341,Mon May 11 23:49:21 +0000 2020,az,1
343,Mon May 11 23:49:18 +0000 2020,ca,-1
344,Mon May 11 23:49:18 +0000 2020,wa,-1
345,Mon May 11 23:49:17 +0000 2020,ca,1
346,Mon May 11 23:49:14 +0000 2020,ca,1
347,Mon May 11 23:49:12 +0000 2020,pa,1
348,Mon May 11 23:49:07 +0000 2020,fl,-1
349,Mon May 11 23:49:07 +0000 2020,az,-1
350,Mon May 11 23:49:07 +0000 2020,fl,1
351,Mon May 11 23:49:01 +0000 2020,tx,1
352,Mon May 11 23:49:00 +0000 2020,ca,1
353,Mon May 11 23:49:00 +0000 2020,ks,1
354,Mon May 11 23:49:00 +0000 2020,or,1
355,Mon May 11 23:48:58 +0000 2020,ny,-1
356,Mon May 11 23:48:58 +0000 2020,ne,-1
357,Mon May 11 23:48:44 +0000 2020,pa,-1
358,Mon May 11 23:48:42 +0000 2020,wi,-1
359,Mon May 11 23:48:40 +0000 2020,ny,1
360,Mon May 11 23:48:39 +0000 2020,ne,1
361,Mon May 11 23:48:37 +0000 2020,il,-1
362,Mon May 11 23:48:37 +0000 2020,ny,-1
363,Mon May 11 23:48:37 +0000 2020,in,1
364,Mon May 11 23:48:36 +0000 2020,ca,1
365,Mon May 11 23:48:34 +0000 2020,in,-1
366,Mon May 11 23:48:33 +0000 2020,pa,1
367,Mon May 11 23:48:28 +0000 2020,ca,1
368,Mon May 11 23:48:28 +0000 2020,ga,1
369,Mon May 11 23:48:27 +0000 2020,me,-1
370,Mon May 11 23:48:24 +0000 2020,va,1
371,Mon May 11 23:48:19 +0000 2020,il,-1
372,Mon May 11 23:48:13 +0000 2020,az,1
373,Mon May 11 23:48:13 +0000 2020,pa,1
374,Mon May 11 23:48:12 +0000 2020,pa,-1
375,Mon May 11 23:48:11 +0000 2020,ca,1
376,Mon May 11 23:48:09 +0000 2020,dc,-1
377,Mon May 11 23:48:08 +0000 2020,az,1
378,Mon May 11 23:48:07 +0000 2020,il,-1
380,Mon May 11 23:48:05 +0000 2020,ca,1
381,Mon May 11 23:48:01 +0000 2020,co,-1
382,Mon May 11 23:48:00 +0000 2020,nv,-1
384,Mon May 11 23:47:59 +0000 2020,ca,-1
385,Mon May 11 23:47:59 +0000 2020,mo,-1
386,Mon May 11 23:47:57 +0000 2020,tx,1
387,Mon May 11 23:47:49 +0000 2020,ca,1
388,Mon May 11 23:47:46 +0000 2020,oh,-1
389,Mon May 11 23:47:44 +0000 2020,pa,1
390,Mon May 11 23:47:43 +0000 2020,oh,-1
391,Mon May 11 23:47:41 +0000 2020,mi,-1
392,Mon May 11 23:47:39 +0000 2020,ca,1
393,Mon May 11 23:47:38 +0000 2020,ca,-1
394,Mon May 11 23:47:37 +0000 2020,ca,-1
395,Mon May 11 23:47:28 +0000 2020,il,-1
396,Mon May 11 23:47:25 +0000 2020,ny,-1
397,Mon May 11 23:47:25 +0000 2020,co,-1
398,Mon May 11 23:47:25 +0000 2020,ga,1
400,Mon May 11 23:47:21 +0000 2020,fl,1
401,Mon May 11 23:47:21 +0000 2020,pa,-1
402,Mon May 11 23:47:20 +0000 2020,az,-1
403,Mon May 11 23:47:19 +0000 2020,nj,-1
404,Mon May 11 23:47:15 +0000 2020,or,1
405,Mon May 11 23:47:14 +0000 2020,va,-1
406,Mon May 11 23:47:13 +0000 2020,wi,1
407,Mon May 11 23:47:13 +0000 2020,in,-1
408,Mon May 11 23:47:09 +0000 2020,nc,-1
409,Mon May 11 23:47:09 +0000 2020,ny,1
410,Mon May 11 23:47:08 +0000 2020,sc,-1
411,Mon May 11 23:47:05 +0000 2020,il,-1
413,Mon May 11 23:47:03 +0000 2020,tx,-1
414,Mon May 11 23:47:03 +0000 2020,pa,-1
415,Mon May 11 23:46:59 +0000 2020,ny,-1
416,Mon May 11 23:46:57 +0000 2020,ct,-1
417,Mon May 11 23:46:54 +0000 2020,dc,-1
418,Mon May 11 23:46:54 +0000 2020,fl,1
419,Mon May 11 23:46:53 +0000 2020,pa,1
420,Mon May 11 23:46:53 +0000 2020,ct,1
421,Mon May 11 23:46:52 +0000 2020,tx,1
422,Mon May 11 23:46:51 +0000 2020,nc,1
423,Mon May 11 23:46:47 +0000 2020,pa,1
424,Mon May 11 23:46:45 +0000 2020,va,-1
425,Mon May 11 23:46:42 +0000 2020,tx,1
426,Mon May 11 23:46:40 +0000 2020,ga,1
427,Mon May 11 23:46:40 +0000 2020,nj,-1
428,Mon May 11 23:46:38 +0000 2020,pa,-1
429,Mon May 11 23:46:35 +0000 2020,mn,1
430,Mon May 11 23:46:34 +0000 2020,fl,1
432,Mon May 11 23:46:21 +0000 2020,md,-1
433,Mon May 11 23:46:21 +0000 2020,ny,-1
434,Mon May 11 23:46:20 +0000 2020,tn,-1
435,Mon May 11 23:46:17 +0000 2020,co,1
436,Mon May 11 23:46:16 +0000 2020,in,-1
437,Mon May 11 23:46:12 +0000 2020,ny,-1
440,Mon May 11 23:46:00 +0000 2020,in,-1
442,Mon May 11 23:45:50 +0000 2020,tx,1
443,Mon May 11 23:45:49 +0000 2020,mi,1
444,Mon May 11 23:45:46 +0000 2020,pa,-1
445,Mon May 11 23:45:46 +0000 2020,mi,1
446,Mon May 11 23:45:46 +0000 2020,in,-1
447,Mon May 11 23:45:45 +0000 2020,pa,1
448,Mon May 11 23:45:45 +0000 2020,or,-1
449,Mon May 11 23:45:40 +0000 2020,ok,1
450,Mon May 11 23:45:40 +0000 2020,tx,1
451,Mon May 11 23:45:38 +0000 2020,ca,-1
452,Mon May 11 23:45:38 +0000 2020,ca,-1
453,Mon May 11 23:45:35 +0000 2020,pa,1
454,Mon May 11 23:45:34 +0000 2020,pa,-1
456,Mon May 11 23:45:29 +0000 2020,oh,-1
457,Mon May 11 23:45:27 +0000 2020,oh,1
458,Mon May 11 23:45:25 +0000 2020,ny,1
459,Mon May 11 23:45:23 +0000 2020,il,1
460,Mon May 11 23:45:21 +0000 2020,ca,-1
461,Mon May 11 23:45:20 +0000 2020,or,-1
462,Mon May 11 23:45:19 +0000 2020,oh,-1
463,Mon May 11 23:45:18 +0000 2020,il,1
464,Mon May 11 23:45:18 +0000 2020,nj,-1
465,Mon May 11 23:45:16 +0000 2020,wi,-1
466,Mon May 11 23:45:13 +0000 2020,ca,1
467,Mon May 11 23:45:12 +0000 2020,ny,-1
468,Mon May 11 23:45:11 +0000 2020,ak,1
470,Mon May 11 23:45:10 +0000 2020,ct,1
471,Mon May 11 23:45:05 +0000 2020,ct,1
472,Mon May 11 23:45:04 +0000 2020,ok,-1
473,Mon May 11 23:45:03 +0000 2020,in,1
474,Mon May 11 23:45:02 +0000 2020,ny,1
475,Mon May 11 23:45:01 +0000 2020,il,-1
476,Mon May 11 23:45:00 +0000 2020,ny,1
477,Mon May 11 23:45:00 +0000 2020,ny,1
479,Mon May 11 23:45:00 +0000 2020,tx,-1
480,Mon May 11 23:44:59 +0000 2020,me,-1
481,Mon May 11 23:44:59 +0000 2020,fl,-1
482,Mon May 11 23:44:57 +0000 2020,ky,-1
483,Mon May 11 23:44:56 +0000 2020,ny,1
484,Mon May 11 23:44:54 +0000 2020,tx,1
486,Mon May 11 23:44:51 +0000 2020,pa,-1
488,Mon May 11 23:44:47 +0000 2020,tx,1
489,Mon May 11 23:44:47 +0000 2020,in,1
490,Mon May 11 23:44:46 +0000 2020,oh,-1
491,Mon May 11 23:44:42 +0000 2020,ca,-1
492,Mon May 11 23:44:40 +0000 2020,sc,1
493,Mon May 11 23:44:38 +0000 2020,ny,1
494,Mon May 11 23:44:37 +0000 2020,mt,-1
495,Mon May 11 23:44:34 +0000 2020,ny,-1
496,Mon May 11 23:44:33 +0000 2020,il,-1
497,Mon May 11 23:44:26 +0000 2020,pa,-1
498,Mon May 11 23:44:25 +0000 2020,ct,-1
499,Mon May 11 23:44:25 +0000 2020,tn,1
500,Mon May 11 23:44:23 +0000 2020,pa,-1
501,Mon May 11 23:44:23 +0000 2020,ct,-1
502,Mon May 11 23:44:22 +0000 2020,ca,-1
503,Mon May 11 23:44:16 +0000 2020,mi,-1
504,Mon May 11 23:44:16 +0000 2020,ca,-1
505,Mon May 11 23:44:15 +0000 2020,ca,1
506,Mon May 11 23:44:15 +0000 2020,oh,1
507,Mon May 11 23:44:14 +0000 2020,ca,-1
508,Mon May 11 23:44:13 +0000 2020,oh,1
509,Mon May 11 23:44:11 +0000 2020,ca,1
510,Mon May 11 23:44:10 +0000 2020,ny,-1
512,Mon May 11 23:44:09 +0000 2020,ny,-1
513,Mon May 11 23:44:07 +0000 2020,az,-1
514,Mon May 11 23:44:06 +0000 2020,ca,1
515,Mon May 11 23:44:03 +0000 2020,mo,-1
516,Mon May 11 23:44:02 +0000 2020,fl,-1
517,Mon May 11 23:44:00 +0000 2020,ak,-1
518,Mon May 11 23:43:58 +0000 2020,ny,-1
519,Mon May 11 23:43:56 +0000 2020,oh,-1
520,Mon May 11 23:43:55 +0000 2020,pa,-1
521,Mon May 11 23:43:51 +0000 2020,fl,-1
522,Mon May 11 23:43:50 +0000 2020,fl,-1
523,Mon May 11 23:43:49 +0000 2020,nj,1
524,Mon May 11 23:43:49 +0000 2020,dc,1
525,Mon May 11 23:43:49 +0000 2020,ca,1
526,Mon May 11 23:43:48 +0000 2020,ca,1
528,Mon May 11 23:43:35 +0000 2020,ga,-1
529,Mon May 11 23:43:35 +0000 2020,la,1
531,Mon May 11 23:43:28 +0000 2020,ca,1
533,Mon May 11 23:43:24 +0000 2020,ny,-1
535,Mon May 11 23:43:21 +0000 2020,sc,-1
536,Mon May 11 23:43:21 +0000 2020,fl,1
537,Mon May 11 23:43:20 +0000 2020,ca,1
538,Mon May 11 23:43:16 +0000 2020,mo,-1
539,Mon May 11 23:43:14 +0000 2020,nj,-1
540,Mon May 11 23:43:13 +0000 2020,tx,1
541,Mon May 11 23:43:09 +0000 2020,mo,1
542,Mon May 11 23:43:08 +0000 2020,ca,1
543,Mon May 11 23:43:06 +0000 2020,il,1
544,Mon May 11 23:43:01 +0000 2020,ny,1
546,Mon May 11 23:42:49 +0000 2020,wa,-1
547,Mon May 11 23:42:49 +0000 2020,fl,-1
548,Mon May 11 23:42:46 +0000 2020,oh,-1
549,Mon May 11 23:42:46 +0000 2020,il,-1
550,Mon May 11 23:42:46 +0000 2020,tx,-1
551,Mon May 11 23:42:45 +0000 2020,in,1
552,Mon May 11 23:42:45 +0000 2020,pa,-1
553,Mon May 11 23:42:45 +0000 2020,fl,-1
554,Mon May 11 23:42:42 +0000 2020,il,-1
555,Mon May 11 23:42:41 +0000 2020,ca,-1
557,Mon May 11 23:42:39 +0000 2020,ny,-1
